"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"27","70","70132","2018","07013218O0001","9","2",,"SYNDICAT SCOLAIRE DES ECOULOTTES",,"5",,"GRANDE RUE",,,"70100","CHARGEY-LES-GRAY",,"100","5",,"GRANDE RUE",,,"70100","CHARGEY-LES-GRAY",,"35AC","36AC","361AC",1,4049,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1158,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70138","2018","07013818C0001","9","2","BIGAND Julien","BIGAND Julien","83505674800014","7","RUE","DE LA VIERGE",,,"70360","Chassey-les-Scey",,"100",,,"Les Noirots",,,"70360","Chassey-les-Scey",,"173ZA","172ZA","123ZA",1,17325,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70239","2018","07023918C0001","9","2",,"SALERS BIO DE FONDREMAND","83287788000019","1",,"Rue de l'Ecole",,,"70190","FONDREMAND",,"100",,,"LE CARRE",,,,"FONDREMAND",,"86ZA","152ZA","153ZA",1,21064,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70242","2017","07024217E0001","9","2","GAEC","GAEC du Grillot","82000271500010",,,,"Les Granges Grillot",,"70210","FONTENOIS LA VILLE",,"100",,,,"Les Granges Grillot",,"70210","FONTENOIS LA VILLE",,"12B","16B","862B",2,57721,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,"2018-02-01",
"27","70","70252","2018","07025218O0002","9","2","COMMUNE DE FRAMONT",,,"3","PL","DE LA MAIRIE",,,"70600","Framont",,"100","3","PL","DE LA MAIRIE",,,"70600","Framont",,"560B",,,1,247,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,21,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70279","2017","07027917O0017","2","2","SETEC ORGANISATION","REGION BOURGOGNE - FRANCHE-COMTE","70200590100104","191-1",,"COURS LAFAYETTE","CS 20087",,"69458","LYON","06","100","2",,"PLACE DU GENERAL BOICHUT",,,"70103","GRAY",,"590AB","204AB","205AB",2,33531,,,,"4","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9377,381,0,2455,0,0,1,0,0,0,0,"13",2018-02-28,"2018-02-27",
"27","70","70279","2018","07027918O0002","9","2","association loi 1901","UNION TURCO-ISLAMIQUE DE GRAY",,"9",,"RUE DU MARECHAL DE LATTRE",,,"70100","GRAY",,"100","9",,"AVENUE DU  MARECHAL DE LAT",,,"70100","GRAY",,"71AV","58AV","79AV",1,3820,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,58,0,0,0,0,0,0,0,0,0,"8",2018-02-28,,
"27","70","70282","2018","07028218O0001","9","2","SYND. INTERCOM. DES ECOLES DE",,"25700371500014","1","PL","DE L HOTEL DE VILLE",,,"70700","Gy",,"100",,"RUE","DU STADE",,,"70700","Gy",,"141ZD","140ZD","139ZD",1,11128,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,0,0,1,0,0,0,0,"8",2018-02-28,,
"27","70","70285","2018","07028518D0003","9","2",,"NOVELIGE","50388051000022","34",,"ANTOINE PRIMAT",,"60261","69603","VILLEURBANNE",,"100",,,"ZAC DES GUINNOTTES 2 LOT 4",,,"70400","HERICOURT",,"0059YA",,,2,11133,,,,,"1",0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-02-28,"2018-02-23",
"27","70","70294","2017","07029417E0006","9","2","GAEC DU CHAMP DU HAUT",,"52204703400015","9","RTE","de SAINT GERMAIN",,,"70200","Lantenot",,"100","12","RTE","de SAINT GERMAIN",,,"70200","Lantenot",,"87AC",,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-02-28,"2018-02-21",
