Operateur;X;Y;2G;3G;4G
20810;792621;2090931;1;1;1
20810;792644;1891115;1;0;0
20820;792645;1953400;1;1;1
20810;792650;1953397;1;1;1
20820;792650;2090947;1;1;1
20801;792660;2090970;1;1;1
20815;792669;1953389;0;1;1
20801;792675;2150194;1;1;1
20815;792677;2150213;0;1;1
20801;792690;2087225;1;1;1
20810;792694;2088252;1;1;1
20820;792694;2067934;1;1;1
20815;792694;2087229;0;1;1
20810;792700;2384440;1;1;0
20801;792700;2384440;1;1;0
20801;792700;2108030;1;1;0
20801;792702;1944429;1;1;1
20820;792712;2130426;1;0;0
20820;792717;2081774;1;1;1
20801;792721;2089141;1;1;1
20810;792724;1944435;0;1;0
20801;792725;2087825;1;0;0
20801;792725;1891030;1;1;1
20810;792727;2312317;1;1;1
20820;792727;2312317;1;1;1
20815;792744;2100019;0;1;1
20810;792749;2100002;1;1;0
20801;792750;2130625;0;0;0
20801;792750;2130625;1;1;0
20810;792751;2328310;1;1;0
20801;792751;2328310;0;1;0
20801;792760;2087510;1;1;0
20810;792769;2087507;1;1;1
20810;792770;2101516;1;1;0
20801;792770;2201970;0;1;1
20801;792770;1923300;1;1;1
20810;792771;1923307;1;1;0
20820;792772;2200244;0;1;0
20810;792775;2457679;1;1;0
20820;792776;1923292;1;1;1
20801;792784;2183610;1;1;1
20801;792788;2408017;0;1;0
20820;792790;2457690;1;0;0
20801;792790;2457690;1;1;0
20820;792819;2054719;1;1;1
20801;792820;2054697;1;1;1
20815;792821;2081827;0;1;1
20801;792830;2199820;1;1;1
20815;792835;2082754;0;1;1
20820;792850;2088190;1;1;1
20801;792854;2087022;1;1;1
20801;792857;2088190;1;1;1
20801;792860;2102195;0;0;0
20815;792878;2068298;0;1;1
20801;792880;2085310;1;1;1
20810;792881;2088743;0;1;0
20815;792900;2083436;0;1;0
20815;792901;2088193;0;1;1
20815;792 928;2 087 624;0;1;1
20820;792930;2087620;1;1;1
20820;792930;2088605;1;1;1
20801;792940;2199000;1;1;0
20801;792940;2082960;1;1;0
20810;792950;1943500;1;1;1
20820;792962;2091518;1;1;1
20820;792975;1943504;1;1;1
20801;792984;2086727;0;0;0
20815;792984;2094466;0;1;1
20810;792985;2084853;0;1;0
20801;792998;2077114;1;1;1
20820;793000;2086700;1;1;1
20810;793012;2085354;1;1;1
20801;793025;2087704;1;1;1
20801;793026;2089567;0;1;1
20810;793028;2083470;0;1;0
20810;793031;2083617;1;1;1
20810;793033;1852005;1;1;0
20815;793035;1851985;0;1;1
20820;793037;1852000;1;1;0
20810;793046;2089524;1;1;1
20801;793050;2205337;1;1;1
20801;793050;1852000;1;1;1
20810;793060;2075450;1;1;1
20810;793065;1867649;1;1;0
20810;793070;2041755;1;1;0
20810;793070;2157760;1;1;0
20820;793070;2041755;1;1;1
20820;793096;2089389;1;1;1
20801;793100;1925710;1;1;1
20810;793110;2192800;1;1;1
20801;793110;2088725;1;1;1
20801;793110;1867650;1;1;1
20801;793115;2075550;1;1;1
20801;793116;2091534;1;1;1
20820;793120;2192805;1;1;1
20801;793136;2185907;1;1;0
20801;793136;2408860;1;1;0
20810;793140;2185900;1;1;1
20801;793143;2089185;1;1;1
20801;793147;2080385;1;1;1
20801;793150;1952226;1;1;1
20801;793150;2459575;1;1;0
20820;793155;2185875;1;1;1
20810;793162;2082178;1;1;1
20820;793175;2082932;1;1;1
20810;793183;2434333;1;1;0
20820;793183;2434333;1;0;0
20801;793183;2434333;1;1;0
20810;793199;2086613;1;1;0
20820;793200;2085230;1;1;1
20801;793200;2407625;0;1;0
20801;793200;2151500;1;1;1
20801;793200;2029560;1;1;0
20801;793200;2407625;1;1;1
20810;793207;2087501;1;1;1
20815;793210;2086627;0;1;1
20820;793211;2407601;1;1;1
20815;793211;2407601;0;1;1
20815;793211;2035532;0;1;1
20801;793215;2086620;1;1;1
20810;793217;2407604;1;1;1
20801;793220;2044690;1;1;1
20820;793221;2035469;1;1;0
20815;793221;2065683;0;1;1
20820;793230;2086625;1;1;1
20801;793231;2086610;0;0;0
20815;793234;2205310;0;1;1
20820;793252;2044646;1;1;1
20815;793252;2044646;0;1;1
20810;793254;2044646;1;1;1
20810;793257;1887573;1;1;0
20810;793260;2371410;1;1;0
20801;793260;2371410;1;1;0
20801;793261;1887569;1;1;1
20820;793270;1887576;1;1;0
20820;793300;1867600;1;1;0
20810;793304;1982242;1;1;1
20815;793318;1982270;0;1;1
20810;793320;2201600;1;1;1
20820;793321;1982210;1;1;1
20815;793322;1867576;0;1;1
20810;793328;2086584;1;1;1
20820;793336;1893836;1;1;0
20810;793339;1893818;1;0;0
20815;793341;1965214;0;1;1
20815;793343;2087898;0;1;1
20810;793347;2085791;1;1;0
20810;793348;2080162;1;1;1
20820;793349;1945028;1;0;0
20810;793350;1965229;1;1;1
20820;793350;2087900;1;1;1
20820;793350;1965225;1;1;1
20801;793350;2087895;1;1;1
20810;793353;2087898;1;1;1
20810;793353;2089051;0;1;1
20820;793370;2087260;1;1;1
20815;793377;2086138;0;1;1
20820;793387;2085499;1;1;1
20801;793390;2085500;1;1;1
20815;793396;2085521;0;1;1
20801;793400;2088960;0;0;1
20810;793409;2081311;1;1;1
20810;793413;2085789;1;1;1
20801;793415;2081316;0;1;1
20801;793417;2102486;1;1;1
20810;793419;2091387;1;1;1
20801;793430;1880685;1;1;1
20801;793435;2056196;1;1;1
20810;793443;1886947;1;1;1
20820;793444;2135321;1;0;0
20820;793450;2088000;1;0;1
20801;793450;2488008;0;1;0
20810;793453;2004026;1;1;0
20801;793453;2004026;1;1;0
20820;793475;2089150;1;1;1
20810;793478;2487980;1;1;0
20801;793480;2089600;1;1;1
20815;793482;1880658;0;1;1
20820;793483;1880653;1;1;1
20801;793484;2088799;1;1;0
20820;793490;1843095;1;1;0
20815;793497;2056208;0;1;1
20820;793500;2077800;1;1;1
20820;793504;2201746;1;1;1
20820;793506;2056203;1;1;1
20810;793507;2084461;1;1;1
20815;793509;2088799;0;1;1
20801;793510;2084470;1;1;1
20810;793518;2088814;1;1;1
20801;793520;1842620;1;1;0
20801;793532;2158266;0;1;1
20801;793535;2085875;1;1;1
20815;793537;2046663;0;1;0
20820;793540;2203060;1;1;1
20815;793544;1842632;0;1;1
20820;793545;2085908;1;1;1
20820;793550;2086475;1;1;1
20801;793553;2140882;1;1;1
20810;793558;2203087;1;1;1
20810;793560;2088200;1;1;1
20820;793560;2084280;1;0;1
20815;793561;2080985;0;1;1
20820;793567;2087473;1;1;1
20820;793574;2088780;1;1;1
20820;793574;2088986;1;1;1
20810;793577;2086066;1;1;1
20801;793578;2077818;1;1;1
20820;793580;2088190;1;1;1
20801;793590;2041830;1;1;1
20810;793594;2046655;1;1;1
20810;793600;2089700;1;1;1
20801;793600;2083742;0;0;0
20801;793600;2089075;1;1;1
20801;793600;2086150;0;1;0
20810;793608;2087382;1;1;1
20801;793609;2086300;1;1;1
20820;793610;2087260;1;1;1
20815;793610;2089698;0;1;1
20820;793611;2081238;1;1;1
20810;793614;2078088;1;1;1
20810;793614;1911495;1;1;0
20810;793628;2084945;1;1;1
20810;793630;1885870;1;1;0
20801;793640;1885798;1;1;1
20820;793646;1911548;1;1;1
20815;793648;1911543;0;1;1
20810;793656;2084614;1;1;1
20815;793659;2026092;0;1;1
20810;793660;2026118;1;1;1
20820;793660;2026118;1;1;1
20810;793666;2089056;1;1;1
20801;793670;2087678;1;1;1
20810;793681;2087672;1;1;1
20801;793688;2069925;1;1;1
20820;793691;2088633;0;1;1
20801;793693;1911570;1;1;0
20820;793708;2087771;1;1;0
20801;793710;2088970;0;0;0
20815;793717;2087014;0;1;1
20810;793724;2086670;1;1;1
20810;793725;2087636;1;1;1
20820;793725;2044162;1;1;0
20801;793725;2098870;1;1;1
20820;793726;2087605;1;1;0
20810;793735;2128220;1;1;0
20801;793736;2129332;1;1;1
20810;793741;2087806;1;1;1
20810;793745;2086971;1;1;1
20820;793745;2087830;1;0;0
20810;793749;2088036;1;1;1
20815;793749;2084636;0;1;1
20801;793750;2392225;1;1;1
20801;793753;2097682;1;0;0
20801;793754;2087847;0;0;0
20801;793759;2088162;0;0;0
20801;793759;1922485;0;1;0
20810;793764;2090006;0;1;1
20810;793768;2267916;1;1;1
20801;793769;2087760;0;0;0
20810;793770;2392200;1;1;1
20801;793777;2267920;1;1;1
20801;793782;2130822;1;1;1
20801;793785;2087045;1;1;1
20820;793786;2392192;1;1;1
20810;793787;2087042;1;1;1
20810;793792;2086908;1;1;1
20810;793796;2087917;1;1;1
20820;793796;2087844;1;1;1
20820;793804;2089932;1;1;1
20820;793810;2084135;1;1;1
20815;793810;1921439;0;1;1
20810;793813;2088548;1;1;1
20820;793815;2088075;1;1;1
20801;793815;2086705;1;1;1
20810;793817;2089300;1;1;1
20810;793820;2317000;1;1;0
20801;793820;2317000;1;1;0
20801;793822;2084126;1;1;1
20801;793826;2088854;1;1;1
20820;793830;2092285;1;1;1
20815;793830;2084114;0;1;1
20815;793830;2092300;0;1;1
20810;793831;2087785;1;1;1
20810;793834;2084128;1;1;1
20801;793842;2089290;0;1;1
20801;793842;2085083;1;1;1
20810;793849;1921438;1;1;0
20801;793850;1907180;1;1;1
20815;793857;2085999;0;1;1
20801;793865;2086585;0;0;0
20801;793875;2097337;0;1;1
20820;793881;2086558;1;1;1
20815;793887;2089151;0;1;1
20815;793889;2086340;0;1;1
20801;793890;2048100;1;1;1
20801;793893;2141146;1;1;1
20810;793895;2086757;1;1;1
20810;793898;2088729;0;1;1
20801;793905;2088729;1;1;1
20801;793907;2138706;1;1;1
20801;793915;2088980;0;0;0
20810;793922;2086470;1;1;1
20820;793925;2086855;1;1;1
20820;793930;2086717;1;1;1
20820;793935;1903125;1;1;1
20810;793938;2086878;1;1;1
20801;793941;2086744;1;0;0
20810;793947;2086928;1;1;1
20815;793947;1959918;0;1;1
20820;793950;2259906;1;1;1
20810;793956;1897347;1;0;0
20810;793956;1903133;1;1;0
20810;793960;2259880;1;1;1
20810;793961;1959913;1;1;1
20810;793969;2088383;1;1;1
20801;793973;2090565;0;1;1
20801;793975;1959950;1;1;1
20820;793978;1959990;1;0;1
20810;793992;2086720;1;1;1
20810;794000;2038722;1;1;1
20820;794000;2038725;1;1;1
20810;794005;2088409;1;1;1
20801;794021;2089114;1;1;0
20820;794025;2089120;1;1;1
20801;794025;2084850;1;1;1
20801;794025;2086750;1;1;0
20801;794026;2038739;1;1;1
20810;794033;2087240;1;1;1
20810;794036;2087515;1;1;1
20801;794048;2087488;1;1;1
20801;794050;2081140;1;1;1
20820;794054;2086575;1;1;1
20810;794058;2125335;1;1;0
20801;794060;2088200;1;1;1
20820;794063;2084872;1;1;1
20801;794063;2087106;0;0;0
20820;794065;2088075;1;1;1
20820;794067;2140807;1;0;1
20810;794070;2088191;1;1;1
20801;794070;2125360;1;1;1
20820;794075;2089425;1;1;1
20801;794080;2089430;1;1;1
20810;794086;2088743;1;1;1
20810;794086;2089821;0;1;1
20810;794099;2090553;1;1;1
20801;794100;2046075;1;1;1
20820;794104;2088351;1;1;1
20801;794105;2408594;1;1;1
20810;794120;2140984;1;0;0
20815;794120;2408590;0;1;1
20810;794124;2089229;1;1;1
20810;794129;1874804;1;1;1
20810;794132;2092846;1;1;1
20801;794135;2088880;1;1;1
20801;794148;2126937;1;1;1
20810;794150;2073500;1;1;1
20810;794150;2088512;1;1;1
20820;794150;2088460;1;1;1
20820;794150;2117950;1;0;0
20820;794152;2126959;1;0;0
20801;794152;1963815;1;1;1
20820;794154;2087656;1;1;1
20801;794155;2088165;0;0;0
20810;794156;2087780;1;1;1
20801;794160;1930590;1;1;0
20801;794172;2087737;1;0;0
20801;794172;2133204;1;1;1
20801;794173;2088770;1;1;0
20810;794177;2126987;1;1;0
20801;794180;2093755;1;1;1
20801;794188;2087162;0;0;0
20801;794191;2083401;0;0;0
20801;794193;2123656;1;1;1
20801;794193;2090274;1;1;1
20810;794196;2088074;1;1;1
20810;794197;2085106;1;1;1
20810;794198;2083841;1;1;0
20820;794200;2083800;1;1;1
20815;794204;2088697;0;1;1
20810;794205;2133195;1;1;0
20810;794205;2088805;1;1;1
20810;794205;2089140;1;1;1
20820;794212;2087891;1;1;1
20810;794220;1999040;1;1;1
20801;794225;2087512;1;0;0
20820;794230;2088757;1;1;1
20801;794230;2088532;0;0;0
20801;794230;2085825;1;1;1
20810;794231;2087707;1;1;1
20810;794238;2087730;1;1;0
20801;794240;2087043;0;0;0
20801;794240;2092465;1;1;1
20810;794241;2088362;1;1;0
20815;794241;2069793;0;1;1
20810;794242;2089702;0;1;1
20815;794243;2089502;0;1;1
20801;794248;1897353;1;0;1
20810;794249;2087923;1;1;1
20820;794250;2073500;1;1;1
20820;794250;2079430;1;1;1
20801;794250;2087050;0;0;0
20801;794250;1972125;1;1;1
20810;794252;2087298;1;1;1
20820;794260;2088160;1;1;1
20820;794260;2087423;1;1;1
20815;794260;2079432;0;1;1
20820;794262;1946918;1;1;1
20801;794262;1946918;1;1;1
20810;794266;1946911;1;1;1
20820;794268;2088399;1;1;1
20820;794268;2083463;0;0;1
20801;794268;2087885;1;0;0
20810;794271;2088451;1;1;1
20820;794271;2087822;1;1;0
20810;794273;2088610;1;1;1
20820;794273;1999060;1;1;1
20820;794275;2087100;1;1;1
20801;794276;2087085;1;1;1
20815;794283;2086877;0;1;1
20801;794286;2089503;1;1;1
20815;794288;1999047;0;1;1
20801;794290;2086892;1;1;1
20810;794291;1929925;1;1;1
20810;794294;2086888;1;1;1
20801;794300;2087950;1;1;1
20801;794300;1826440;1;1;0
20810;794308;2088165;1;1;1
20810;794308;2089493;0;1;1
20810;794309;2087416;1;1;1
20815;794320;2087774;0;1;1
20820;794321;1929926;1;1;1
20810;794322;2286446;1;0;0
20801;794322;2286446;1;1;0
20810;794324;2087590;1;1;0
20820;794325;2087325;1;1;0
20801;794326;2050272;0;1;1
20810;794327;2088068;1;1;1
20810;794335;2089792;1;1;1
20801;794341;2087381;0;0;0
20810;794342;2088828;0;1;1
20801;794342;2088795;0;1;1
20801;794348;2117858;1;1;1
20810;794350;2087300;0;1;0
20801;794350;2407850;1;1;0
20810;794354;2136524;1;1;0
20801;794355;2087670;1;1;1
20810;794357;2117864;1;1;0
20820;794358;2087882;1;0;0
20801;794360;2087739;0;0;0
20801;794360;2089190;1;0;0
20801;794362;2087448;0;0;0
20815;794 366;2 200 056;0;1;1
20801;794371;2088392;1;1;1
20810;794378;2200120;1;1;1
20810;794381;2088412;1;1;1
20810;794381;2087484;0;1;1
20820;794381;2085673;1;1;1
20810;794383;2294899;1;1;0
20801;794383;2087949;0;0;0
20801;794383;2294899;1;1;0
20801;794384;2087265;1;1;1
20801;794385;1955080;1;1;1
20801;794386;2089585;1;1;0
20801;794387;2087650;0;0;0
20820;794388;2042845;1;1;1
20820;794390;2089625;1;1;1
20801;794390;1975675;1;1;1
20801;794390;1980345;1;1;0
20810;794392;2428689;1;1;1
20820;794393;2088579;1;1;1
20815;794397;2042860;0;1;1
20801;794404;2079674;0;0;0
20820;794405;2088460;1;1;1
20820;794410;2200180;1;1;1
20810;794415;2087426;1;1;1
20810;794420;2251235;1;1;0
20801;794420;2251235;1;1;0
20820;794425;2087650;1;1;1
20801;794425;2088642;0;0;0
20801;794425;2027280;1;1;1
20820;794426;2428700;1;1;1
20801;794426;2428699;1;1;1
20810;794434;2088920;1;1;0
20810;794439;2087681;1;1;1
20801;794443;1898894;1;1;1
20810;794444;2088171;1;1;1
20801;794450;2090265;1;1;1
20810;794455;2089945;1;1;1
20820;794476;2088058;1;1;1
20820;794478;2088241;1;1;1
20820;794479;2090252;1;1;1
20801;794479;2088225;1;1;1
20815;794484;2088058;0;1;1
20810;794489;2087939;1;1;1
20801;794491;2161051;1;1;0
20820;794495;2096458;1;1;1
20815;794495;2080891;0;1;1
20815;794497;2096460;0;1;1
20820;794500;2120500;1;0;0
20801;794500;2087716;0;0;0
20815;794502;2090190;0;1;1
20801;794510;2086290;1;0;0
20810;794517;2096491;1;1;1
20801;794517;2096492;1;1;1
20810;794518;2084704;1;1;1
20810;794519;2088810;1;1;1
20810;794519;2087934;1;1;1
20801;794520;2087950;1;1;1
20801;794537;2079764;0;0;0
20801;794540;2084260;1;1;1
20810;794549;2090569;1;1;1
20820;794550;2068630;1;1;1
20801;794550;1949460;1;1;1
20810;794553;2086007;1;1;1
20810;794568;2094562;1;1;0
20801;794570;2094560;1;1;1
20820;794571;2094558;1;1;1
20801;794580;2089899;1;1;1
20815;794580;2084354;0;1;1
20820;794584;1895654;1;1;1
20810;794586;2086113;1;1;1
20810;794594;1895643;1;0;0
20801;794600;1895630;1;1;1
20815;794613;2177089;0;1;1
20801;794619;2120312;1;1;1
20810;794621;2177092;1;1;1
20820;794621;2177090;1;1;1
20810;794627;2086415;1;1;1
20810;794635;2319665;1;1;0
20801;794635;2319665;1;1;0
20801;794640;1901070;1;1;1
20815;794640;2083830;0;1;1
20815;794 642;2 261 367;0;1;1
20801;794650;2177077;1;1;1
20801;794650;2082950;1;1;1
20801;794654;2083808;1;1;1
20820;794655;2089955;1;1;1
20810;794658;1901189;1;1;0
20820;794660;2101112;1;1;1
20801;794660;2101080;1;1;1
20815;794675;2086118;0;1;1
20820;794700;2086137;1;1;1
20801;794700;2086550;1;1;1
20801;794710;2261430;1;1;1
20810;794719;2071034;1;1;1
20820;794720;2071050;1;1;1
20801;794720;2085640;1;1;1
20815;794726;2086552;0;1;1
20820;794736;2086822;1;1;1
20810;794738;2086828;1;1;1
20815;794748;2038638;0;1;1
20820;794751;2038628;1;1;1
20810;794764;1899469;1;1;0
20801;794765;2095958;1;1;1
20801;794770;2085298;1;1;1
20810;794773;2016741;1;1;1
20820;794773;2016741;1;1;1
20810;794775;2038600;1;1;1
20820;794775;2084135;1;1;1
20815;794775;2097890;0;1;1
20801;794784;2016735;1;1;0
20815;794784;2016735;0;1;1
20801;794786;2449077;1;1;1
20815;794805;2085442;0;1;1
20810;794821;2023789;1;1;0
20810;794829;2086659;1;1;1
20801;794830;1875285;1;1;0
20801;794840;2104326;1;1;1
20801;794845;2088205;1;1;1
20815;794845;2087575;0;1;1
20810;794855;2087129;1;1;1
20810;794861;2120925;1;1;0
20810;794866;2083069;1;1;1
20810;794872;2088757;1;1;1
20815;794873;2088719;0;1;1
20810;794883;2088287;1;1;1
20801;794885;2087165;1;1;1
20810;794895;2087849;1;1;1
20801;794900;2111275;1;0;0
20810;794901;2096108;1;1;1
20810;794906;2088194;1;1;1
20820;794908;2096134;1;1;1
20815;794909;2407658;0;1;1
20801;794910;2057810;1;1;1
20810;794915;2089148;1;1;1
20801;794915;2089140;1;1;1
20820;794919;2088596;1;1;1
20810;794928;2088584;1;1;1
20810;794933;2167313;1;1;1
20820;794935;2167312;1;1;1
20810;794939;2083854;1;1;1
20820;794940;2532430;1;0;0
20815;794942;2087918;0;1;1
20801;794952;2086280;0;1;1
20801;794954;2086985;1;1;1
20820;794960;2088270;1;1;1
20820;794962;2086075;1;1;1
20810;794963;2532433;1;0;0
20810;794972;2087775;1;1;1
20815;794974;2165238;0;1;1
20810;794975;2165250;1;1;1
20820;794975;2165250;1;1;1
20810;794980;2532388;0;1;0
20820;795000;2091750;1;1;1
20801;795000;2087449;0;1;1
20801;795000;2532375;1;1;0
20810;795001;2088005;1;1;1
20801;795002;2083770;0;0;0
20801;795005;2073565;1;1;1
20810;795010;2094010;1;1;0
20810;795020;2122409;1;1;0
20810;795020;1963340;1;1;1
20801;795020;2135835;1;1;1
20820;795021;2091080;1;1;1
20820;795024;1963343;1;1;1
20820;795024;2122456;1;0;0
20801;795024;2122424;1;1;1
20815;795024;2122425;0;1;1
20801;795025;1883978;0;0;1
20815;795026;2102872;0;1;1
20801;795030;2102870;1;1;1
20810;795032;2085562;1;1;1
20810;795033;2102868;1;1;1
20810;795033;2085966;1;1;1
20810;795034;2086199;1;1;1
20820;795036;2084955;1;1;1
20820;795039,4761;2102862,611;1;1;1
20810;795047;2087716;1;1;1
20815;795047;2085975;0;1;1
20810;795048;1897663;1;0;0
20801;795050;2086750;1;1;1
20820;795053;2087452;1;1;1
20820;795055;2087832;1;1;1
20801;795055;2087840;1;1;1
20801;795056;1897698;1;1;1
20810;795058;2086499;1;1;1
20801;795058;2087326;1;1;1
20820;795075;1897650;1;1;0
20815;795079;1897647;0;1;1
20810;795083;2098176;1;1;1
20810;795085;2086853;1;1;1
20820;795111;2088324;1;1;1
20810;795123;2035035;1;1;1
20820;795123;2035035;1;1;1
20820;795130;2261450;1;1;0
20820;795133;2081304;1;1;1
20820;795135;2089139;1;1;1
20815;795142;2087059;0;1;1
20820;795155;2087060;1;1;1
20810;795160;2088707;1;1;1
20801;795164;2088253;1;1;1
20810;795179;2081117;1;1;1
20801;795180;2086140;1;1;1
20801;795185;2087730;0;0;0
20820;795188;2086584;1;1;1
20810;795194;2087742;1;1;1
20801;795195;2091485;1;1;1
20810;795204;2091354;1;1;1
20801;795206;2087728;1;1;1
20810;795207;2088259;1;1;1
20815;795207;2427334;0;1;1
20801;795217;1861356;1;1;0
20801;795230;2035811;1;1;1
20810;795232;2408195;1;1;1
20820;795235;2408192;1;1;1
20801;795240;2090730;1;1;1
20801;795255;2088756;1;1;1
20810;795257;2091561;1;1;1
20801;795258;2086623;1;1;1
20815;795259;2091542;0;1;1
20810;795264;2086632;1;1;1
20801;795265;2091830;1;1;1
20820;795266;2091339;1;1;1
20820;795266;1827680;1;1;0
20810;795274;2087512;1;1;1
20801;795274;2089181;1;1;1
20801;795275;2088370;1;1;1
20810;795285;2087059;1;1;1
20801;795300;2083980;1;1;1
20815;795321;2086880;0;1;1
20801;795329;2069078;1;1;1
20810;795337;2092167;1;1;1
20801;795345;2087260;1;1;1
20815;795353;2079096;0;1;1
20801;795355;1903870;1;1;1
20810;795360;2079125;1;1;1
20810;795361;2088938;1;1;1
20801;795371;2085778;0;1;0
20810;795380;2134310;1;1;0
20810;795382;2087428;1;1;1
20810;795391;1965697;1;1;1
20820;795391;1965697;1;1;1
20810;795404;2087949;1;1;1
20801;795410;2524245;1;1;0
20801;795418;2024898;0;1;0
20810;795419;2204810;1;1;1
20820;795419;2204810;1;1;1
20801;795430;1887170;1;1;1
20820;795439;2086360;1;1;1
20810;795452;2111310;1;1;0
20801;795456;2199764;1;1;1
20815;795458;2087347;0;1;1
20820;795460;2088150;1;1;1
20801;795460;2088700;1;1;1
20820;795461;2088711;1;1;1
20810;795467;2088674;1;1;1
20801;795470;2076909;1;1;1
20801;795473;2411315;0;1;1
20801;795485;2079904;1;1;1
20810;795495;2257131;1;1;0
20801;795495;2257131;1;1;0
20820;795498;2087007;1;1;1
20801;795509;2343102;1;1;0
20810;795510;2076700;1;1;1
20810;795526;2302435;1;0;0
20801;795526;2302435;1;1;0
20801;795530;2086870;1;1;1
20801;795532;2087896;0;0;0
20815;795534;2085620;0;1;1
20820;795540;2085600;1;1;1
20810;795544;2343224;1;1;1
20820;795544;2343224;1;1;1
20801;795547;2088197;1;1;1
20810;795548;2088187;1;1;1
20801;795568;2406500;0;1;0
20810;795570;2406493;1;1;1
20810;795570;2089645;1;1;1
20820;795570;2406493;1;1;1
20810;795580;2087909;0;1;1
20810;795594;1845657;1;1;0
20815;795594;1950297;0;1;1
20810;795597;1950293;1;1;1
20810;795597;2087179;1;1;1
20815;795599;2110551;0;1;1
20820;795600;1950290;1;1;1
20820;795600;2105680;1;0;0
20820;795600;2110560;1;0;0
20810;795610;2471770;1;1;0
20801;795610;2090280;0;0;0
20801;795613;2110550;1;1;1
20810;795616;2086126;1;1;1
20820;795619;2087352;1;1;1
20810;795620;2087348;1;1;1
20801;795630;2087640;0;1;0
20801;795630;2087640;1;1;1
20810;795631;2087640;1;1;1
20810;795639;2082552;0;1;0
20815;795 643;2 082 582;0;1;1
20801;795648;2085725;1;1;1
20815;795652;1872625;0;1;1
20801;795660;2171260;1;1;1
20815;795664;1885239;0;1;0
20810;795676;2085584;1;1;0
20801;795676;2077809;1;1;1
20815;795682;2085068;0;1;1
20801;795683;2086305;1;1;1
20801;795685;2090270;0;0;0
20801;795685;2090270;1;1;0
20820;795690;2011604;1;1;0
20801;795692;2011621;1;1;1
20815;795 692;1 893 915;0;1;1
20801;795696;2087377;0;0;0
20810;795700;2084550;1;1;1
20810;795704;1893916;1;1;0
20810;795709;2087927;1;1;0
20815;795712;2105674;0;1;1
20801;795716;2084407;0;1;1
20801;795722;2085162;1;1;1
20810;795723;2085166;1;1;1
20820;795725;1872600;1;1;1
20820;795725;2088620;1;1;1
20810;795735;2090290;1;1;0
20801;795738;2090723;0;0;0
20810;795739;2088500;1;1;1
20820;795749;2090315;1;1;1
20820;795749;2090315;1;1;1
20820;795750;2090750;1;1;0
20801;795750;1938300;1;1;1
20810;795756;2086963;1;1;1
20810;795758;2086729;1;1;1
20810;795759;1885264;1;1;1
20801;795760;2407520;1;1;0
20810;795768;2090304;1;1;0
20815;795771;2009722;0;1;1
20820;795777;2081301;1;1;1
20820;795778;2009716;1;1;1
20810;795779;2009716;1;1;1
20815;795779;2092825;0;1;1
20801;795780;2081280;1;1;1
20810;795786;2090758;1;1;1
20810;795793;1938310;1;1;1
20820;795793;1938310;1;1;1
20815;795803;2081273;0;1;1
20801;795805;2084087;1;1;0
20820;795812;2077525;1;1;1
20801;795815;2086280;1;1;1
20801;795820;2064600;1;1;0
20815;795822;1983090;0;1;1
20820;795823;1953550;1;1;1
20815;795824;1953549;0;1;1
20810;795838;2064512;1;1;1
20810;795839;2084767;1;1;1
20820;795840;2064530;1;1;1
20815;795840;2064530;0;1;1
20810;795841;1953553;1;1;1
20801;795856;1983111;1;1;0
20810;795864;2261804;1;1;1
20815;795864;2088163;0;1;1
20810;795865;2088156;1;1;1
20820;795865;2088155;1;1;1
20801;795865;2086522;0;1;1
20810;795870;2232240;1;1;1
20810;795875;1983000;1;1;1
20820;795875;1983000;1;1;1
20820;795878;2086415;1;1;1
20810;795879;1970131;1;1;1
20820;795882;1970124;1;1;1
20820;795885;2084120;1;1;1
20801;795886;2232239;1;1;0
20801;795896;1888598;1;1;1
20820;795900;2232250;1;1;1
20810;795909;2087204;1;1;1
20801;795914;2084909;1;1;1
20801;795925;2088125;1;1;1
20810;795927;2087764;0;1;1
20801;795930;2087710;0;0;0
20820;795935;2397387;1;0;0
20801;795935;2397387;1;1;0
20810;795937;2397387;1;1;0
20810;795938;2087734;1;1;1
20810;795949;2087696;1;1;1
20820;795950;2087740;1;1;1
20820;795950;2087740;1;1;1
20820;795950;2087740;1;1;0
20810;795956;2086236;1;1;1
20810;795960;2088798;1;1;1
20810;795973;2087943;1;1;1
20801;795975;2088800;1;1;1
20801;795976;2116896;1;1;1
20810;795980;2114660;1;1;0
20820;795981;2116931;1;0;0
20810;795983;1887183;1;1;1
20810;795984;1907028;1;1;1
20801;795984;1907029;1;1;1
20810;795991;2022118;1;1;1
20810;795991;2333796;1;1;0
20820;795991;2022118;1;1;1
20801;795991;2333796;0;1;0
20815;795991;2022118;0;1;1
20810;796000;2084759;1;1;1
20810;796000;2090750;1;1;0
20801;796000;1951150;1;1;1
20810;796002;2087800;0;1;0
20810;796007;2093161;1;1;1
20820;796010;1887020;1;1;1
20815;796011;1887043;0;1;1
20810;796015;1888885;1;1;1
20820;796015;2083275;1;1;1
20820;796020;2093170;1;1;1
20815;796021;2080569;0;1;1
20820;796025;2074450;1;1;1
20820;796025;2099525;1;1;1
20801;796025;2087260;1;1;1
20810;796027;2074452;1;1;1
20820;796040;2087050;1;1;1
20820;796040;2090370;1;1;1
20810;796044;2087687;1;1;1
20810;796046;1959060;1;1;1
20820;796046;1959060;1;1;1
20810;796051;2088252;1;1;1
20810;796057;2087793;0;1;1
20801;796063;2087750;0;0;0
