org;adr;dep;com;gps;lat;long;catr;voie;v1;v2;pr;pr1;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav
1;;974;8;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;49, RN2 - MARE LONGUE;974;17;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;132 Rue de la Piscine;974;40;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;., LANCASTEL (BOULEVARD);974;11;;;;;;;;;;0;1;0;2;1;;0;LANCASTEL (BOULEVARD);;10,8
5;QUATRE VOIES GILLOT (;974;11;;;;;;;;;;0;1;0;1;1;;0;QUATRE VOIES GILLOT (ROUTE A);;10,8
5;., SARDA GARRIGA (PLACE);974;11;;;;;;;;;;0;1;0;1;1;;0;MACE (BOULEVARD GABRIEL);;10,8
5;2611, LAGOURGUE(CHEMIN);974;9;;;;;;;;;;0;1;0;1;1;2611;0;LAGOURGUE(CHEMIN);;10,8
1;;974;40;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;8;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;43 AVENUE RAYMOND BARRE;974;4;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;8;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RUE EMILE MUSSARD;974;12;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;Rue Gaston Deferre;974;10;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;96 rue Evriste de Parny;974;52;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RN2 Rue Marcel Pagnol -;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Rue Roger Payet;974;18;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;5;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;249, JOSEPH BEDIER(RUE);974;9;;;;;;;;;;0;1;0;1;1;249;0;JOSEPH BEDIER(RUE);;10,8
5;COMMUNE DE PARIS (AVENUE;974;7;;;;;;;;;;0;1;0;0;0;;0;COMMUNE DE PARIS (AVENUE);;10,8
5;SANS, CD 29;974;16;;;;;;;;;;0;1;0;1;1;;0;CD 29;;10,8
5;SANS, TERRE DES CHENES(C;974;16;;;;;;;;;;0;1;0;0;1;;0;TERRE DES CHENES(CHEMIN);;10,8
5;ROUTE NATIONALE N° 1;974;7;;;;;;;;;;0;1;0;0;0;;0;ROUTE NATIONALE N° 1;;10,8
5;RUE JEAN MOULIN;974;7;;;;;;;;;;0;1;0;1;0;;0;RUE JEAN MOULIN;;10,8
5;PASTEUR (RUE);974;11;;;;;;;;;;0;1;0;1;1;;0;PASTEUR (RUE);;10,8
1;rue Etienne Regnault;974;15;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;20;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;TOULOUSE(BOULEVARD);974;7;;;;;;;;;;0;1;0;1;0;;0;TOULOUSE(BOULEVARD);;10,8
5;., LITTORAL (ROUTE 1 DU);974;11;;;;;;;;;;0;1;0;1;0;;0;LITTORAL (ROUTE 1 DU);;10,8
5;ROUTE DU SACRE COEUR;974;7;;;;;;;;;;0;1;0;1;0;;0;ROUTE DU SACRE COEUR;;10,8
5;JAURES (BLD 1 JEAN);974;11;;;;;;;;;;0;1;0;1;0;;0;JAURES (BLD 1 JEAN);;10,8
5;GANDHI MAHATMA (ALLEE);974;7;;;;;;;;;;0;1;0;1;0;;0;GANDHI MAHATMA (ALLEE);;10,8
5;ROCADE SUD(RUE);974;9;;;;;;;;;;0;1;0;2;9;;0;RES DES LONGANIS;;10,8
5;RN2 SENS STE SUZANNE ST;974;9;;;;;;;;;;0;1;0;2;9;;0;RN2 SENS STE SUZANNE ST BENOIT;;10,8
5;SANS, RN02;974;16;;;;;;;;;;0;1;0;1;1;;0;RN02;;10,8
5;HUBERT DE LISLE(BO;974;16;;;;;;;;;;0;1;0;1;1;;0;HUBERT DE LISLE(BOULEVARD);;10,8
5;LAGOURGUE(CHEMIN);974;9;;;;;;;;;;0;1;0;1;9;;0;LAGOURGUE(CHEMIN);;10,8
5;DU PONT (RUE);974;9;;;;;;;;;;0;1;0;0;9;;0;DU PONT (RUE);;10,8
1;rue Général Lambert;974;13;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;rue des Sources;974;24;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;PARIS (AVENUE);974;7;;;;;;;;;;0;1;0;1;0;;0;LASSERVE ALEXANDRE(RUE);;10,8
5;62, GENERAL DE GAULLE(AV;974;16;;;;;;;;;;0;1;0;1;1;62;0;GENERAL DE GAULLE(AVENUE);;10,8
5;ROCADE SUD(RUE);974;9;;;;;;;;;;0;1;0;1;9;;0;ROCADE SUD(RUE);;10,8
5;PATELIN (chemin);974;9;;;;;;;;;;0;1;0;1;9;;0;Rue Jacquier;;10,8
5;85, HUBERT DE LISLE(BOUL;974;16;;;;;;;;;;0;1;0;1;1;85;0;HUBERT DE LISLE(BOULEVARD);;10,8
1;;974;68;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;34 rue de la Baie;974;15;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;19 rue Adrien Lagourgue;974;48;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;CH. RIVIERE DES ROCHES;974;2;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;45 RN2 Mare Longue;974;17;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;rue Gabriel Martin;974;15;R;0;0;;;;;;;0;1;0;4;;;;;;10,8
1;Chemin des Cactus;974;23;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RN2. RUE RAPHAEL BABET;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;73, JAURES (BOULEVARD JE;974;11;;;;;;;;;;0;1;0;3;1;73;0;JAURES (BOULEVARD JEAN);;10,8
5;22, RUE DE LA SOURCE DEN;974;7;;;;;;;;;;0;1;0;1;1;22;0;RUE DE LA SOURCE DENISE;;10,8
5;131, LIGNE PARADIS(ROUTE;974;16;;;;;;;;;;0;1;0;2;1;131;0;LIGNE PARADIS(ROUTE DE LA);;10,8
5;ROUTE NATIONALE N° 1;974;7;;;;;;;;;;0;1;0;0;0;;0;ROUTE NATIONALE N° 1;;10,8
5;887, MAUNIER(RUE);974;9;;;;;;;;;;0;1;0;0;1;887;0;MAUNIER(RUE);;10,8
5;262, MACE (ROUTE GABRIEL;974;11;;;;;;;;;;0;1;0;0;1;262;0;MACE (ROUTE GABRIEL);;10,8
5;29, VERDUN (BOULEVARD);974;7;;;;;;;;;;0;1;0;0;1;29;0;VERDUN (BOULEVARD);;10,8
5;VOIE DE LIAISON PORTUAIR;974;7;;;;;;;;;;0;1;0;1;0;;0;VOIE DE LIAISON PORTUAIRE EST/ OUEST;;10,8
5;TERRE ROUGE(RUE);974;9;;;;;;;;;;0;1;0;1;9;;0;TERRE ROUGE(RUE);;10,8
1;;974;13;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;18;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Rue des Tamarins;974;48;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;RUE RAPHAEL BARQUISSEAU;974;15;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;10;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;allée des palmistes;974;15;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;rue hubert delisle;974;22;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;8;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;14;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RN2 PR 61.500;974;19;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;chemin neuf;974;22;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
5;LANCASTEL (BOULEVARD);974;11;;;;;;;;;;0;1;0;2;0;;0;LANCASTEL (BOULEVARD);;10,8
5;49, BONS ENFANTS(RUE);974;16;;;;;;;;;;0;1;0;1;1;49;0;BONS ENFANTS(RUE);;10,8
1;RN2;974;10;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;CHEMIN L'HERMITAGE;974;22;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;9 Chemin La Croix;974;1;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;rue père de laporte;974;14;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;18;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;rue Geoges POMPIDOU;974;22;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Rue Louise et Jouan;974;15;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;RN2 PK49+700;974;10;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;18;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;10;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;ALLEE DES OEILLETS;974;52;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;12;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;;974;20;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;rue de toulouse;974;14;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;rue ary lebon;974;14;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;13;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;505, Grand Canal ( chemi;974;9;;;;;;;;;;0;1;0;1;1;505;0;Grand Canal ( chemin);;10,8
5;., LECLERC (DU MARECHAL);974;11;;;;;;;;;;0;1;0;1;1;;0;LECLERC (DU MARECHAL);;10,8
5;37, GUYON (FELIX);974;11;;;;;;;;;;0;1;0;1;1;37;0;GUYON (FELIX);;10,8
5;1, LECLERC (DU MARECHAL);974;11;;;;;;;;;;0;1;0;1;1;1;0;LECLERC (DU MARECHAL);;10,8
5;BALLANGER(RUE);974;7;;;;;;;;;;0;1;0;1;0;;0;BALLANGER(RUE);;10,8
5;., GIBERT DES MOLIERES (;974;11;;;;;;;;;;0;1;0;1;1;;0;BASSINS (RUE DES);;10,8
5;ROUTE NATIONALE N° 1;974;7;;;;;;;;;;0;1;0;0;0;;0;ROUTE NATIONALE N° 1;;10,8
1;ROUTE HUBERT DELISLE;974;23;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;avenue raymond verges;974;14;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;2;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Route Hubert Delisle;974;23;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;rue Hubert delisle;974;22;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;ROCADE SUD(RUE);974;9;;;;;;;;;;0;1;0;1;9;;0;ROCADE SUD(RUE);;10,8
5;SANS, D28 LIGNE DES BAMB;974;16;;;;;;;;;;0;1;0;1;1;;0;D28 LIGNE DES BAMBOUS;;10,8
5;BEL OMBRE (chemin);974;9;;;;;;;;;;0;1;0;0;9;;0;BEL OMBRE (chemin);;10,8
5;FERRY (RUE);974;7;;;;;;;;;;0;1;0;1;0;;0;FERRY (RUE);;10,8
5;1, DIGUE (ROUTE);974;11;;;;;;;;;;0;1;0;1;1;;0;DIGUE (ROUTE);;10,8
5;MONDON (AVENUE);974;7;;;;;;;;;;0;1;0;1;0;;0;MONDON (AVENUE);;10,8
5;95, CANAL (CHEMIN DU GRA;974;11;;;;;;;;;;0;1;0;1;1;95;0;CANAL (CHEMIN DU GRAND);;10,8
5;1, RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;1;0;1;1;1;0;RAMBAUD (LEOPOLD);;10,8
5;., LECLERC (DU MARECHAL);974;11;;;;;;;;;;0;1;0;1;1;;0;LECLERC (DU MARECHAL);;10,8
5;RIVIERE DES PLUIES (ROUT;974;11;;;;;;;;;;0;1;0;1;1;;0;RIVIERE DES PLUIES (ROUTE DE LA);;10,8
1;Rue Sarda Garigga;974;8;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Route du Ouaki;974;52;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;4;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RN5 RTE CILAOS;974;14;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
5;ROND POINT ROSE DES VENT;974;7;;;;;;;;;;0;1;0;1;0;;0;RUE SULLY PRUD'HOMME;;10,8
5;ROUTE DU SACRE COEUR;974;7;;;;;;;;;;0;1;0;1;0;;0;ROUTE DU SACRE COEUR;;10,8
5;., DORET 1 (BOULEVARD);974;11;;;;;;;;;;0;1;0;1;1;;0;DORET 1 (BOULEVARD);;10,8
1;;974;22;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;Chemin Lebot;974;40;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;17;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;58;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;20;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;RAMBAUD (BLD LEOPOLD);974;11;;;;;;;;;;0;1;0;1;1;;0;RAMBAUD (BLD LEOPOLD);;10,8
5;PEVERELLY ALICE(RUE);974;7;;;;;;;;;;0;1;0;1;0;;0;PEVERELLY ALICE(RUE);;10,8
5;BREST (BOULEVARD);974;7;;;;;;;;;;0;1;0;0;0;;0;BREST (BOULEVARD);;10,8
5;42, CARPAYE (AVENUE);974;7;;;;;;;;;;0;1;0;0;1;42;0;CARPAYE(AVENUE);;10,8
5;1, SPENCER HERBERT(RUE);974;7;;;;;;;;;;0;1;0;1;1;1;0;SPENCER HERBERT(RUE);;10,8
5;GUYON (FELIX);974;11;;;;;;;;;;0;1;0;1;1;;0;GUYON (FELIX);;10,8
5;., PARIS (RUE DE);974;11;;;;;;;;;;0;1;0;1;1;;0;PARIS (RUE DE);;10,8
5;., MONTAGNE (ROUTE DE LA;974;11;;;;;;;;;;0;1;0;1;1;;0;MONTAGNE (ROUTE DE LA);;10,8
5;2, RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;1;0;1;1;1;0;DEUX CANONS (DES);;10,8
5;., LANCASTEL (BOULEVARD);974;11;;;;;;;;;;0;1;0;0;1;;0;LANCASTEL (BOULEVARD);;10,8
5;MASCAREIGNES(BOULEVARD);974;7;;;;;;;;;;0;1;0;0;0;;0;MASCAREIGNES(BOULEVARD);;10,8
1;;974;21;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;8;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Rue  Docteur SCHWEITZER;974;52;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RUE DU PERE LAPORTE;974;52;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;ROUTE L ESPERANCE LES BA;974;18;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;RN2 SENS STE SUZ;974;9;;;;;;;;;;0;1;0;1;1;;0;RN2 SENS STE SUZANNE ST BENOIT;;10,8
5;DE LA COMMUNAUTE(RUE);974;9;;;;;;;;;;0;1;0;1;9;;0;DE LA COMMUNAUTE(RUE);;10,8
5;RN2 SENS ST BENOIT;974;9;;;;;;;;;;0;1;0;0;1;;0;RN2 SENS ST BENOIT ST DENIS;;10,8
5;LAGOURGUE(CHEMIN);974;9;;;;;;;;;;0;1;0;1;1;;0;LAGOURGUE (CHEMIN);;10,8
1;;974;12;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;rue Lecomte de lisle;974;8;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
5;BD DE LA COMPAGNIE DES I;974;7;;;;;;;;;;0;1;0;3;0;;0;INDE(RUE);;10,8
1;RN1A;974;23;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;52;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;;974;17;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;D1 - rue Eugène Delouise;974;8;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
5;ROUTE DU SACRE COEUR;974;7;;;;;;;;;;0;1;0;1;0;;0;RUE JACQUES DUCLOS;;10,8
5;RUE AUGUSTE RODIN;974;7;;;;;;;;;;0;1;0;1;0;;0;Armand GENSONNE;;10,8
5;incoonu, CITE LAMARQUE;974;9;;;;;;;;;;0;1;0;0;1;;0;CITE LAMARQUE;;10,8
1;83 A rue jean Lauret;974;3;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Rue Raphaël BABET;974;12;R;0;0;;;;;;;0;1;0;2;;;;;;10,8
1;PK 23, RN03;974;49;R;0;0;;;;;;;0;1;0;3;;;;;;10,8
5;RAMBAUD (LEOPOLD);974;11;;;;;;;;;;0;1;0;1;0;;0;RAMBAUD (LEOPOLD);;10,8
5;GIRASOLS (ALLEE DES);974;11;;;;;;;;;;0;1;0;1;0;;0;GIRASOLS (ALLEE DES);;10,8
5;TOPAZES(ALLEE DES);974;11;;;;;;;;;;0;1;0;0;0;;0;TOPAZES(ALLEE DES);;10,8
5;CARPAYE(AVENUE);974;7;;;;;;;;;;0;1;0;1;0;;0;CARPAYE(AVENUE);;10,8
5;NANCY(RUE);974;7;;;;;;;;;;0;1;0;1;0;;0;NANCY(RUE);;10,8
1;;974;57;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;RN3/ rue Aimé Payet;974;6;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;4;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;Ligne 400 - Fréjaville;974;22;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;14;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
5;1, LECONTE DE LISLE (AVE;974;11;;;;;;;;;;0;1;0;1;1;1;0;LECONTE DE LISLE (AVENUE);;10,8
5;43, AVOCATS (SENTIER DES;974;11;;;;;;;;;;0;1;0;0;1;43;0;AVOCATS (SENTIER DES);;10,8
5;SOUVENIR (RUE DU);974;11;;;;;;;;;;0;1;0;1;0;;0;SOUVENIR (RUE DU);;10,8
5;RN2/043;974;11;;;;;;;;;;0;1;0;1;0;;0;RN2/043;;10,8
1;PROFESSEUR LAPIERRE;974;14;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;ignoré, MASCAREIGNES (Av;974;9;;;;;;;;;;0;1;0;1;1;;0;ILE DE FRANCE(AVENUE);;10,8
5;736, CHEMIN VALENTIN;974;9;;;;;;;;;;0;1;0;1;1;736;0;CHEMIN VALENTIN;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;241, BOIS DE NEFLES (ROU;974;11;;;;;;;;;;0;1;0;0;1;241;0;BOIS DE NEFLES (ROUTE DE);;10,8
5;JOFFRE (BOULEVARD);974;11;;;;;;;;;;0;1;0;0;0;;0;JOFFRE (BOULEVARD);;10,8
1;;974;18;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;LENINE (AVENUE);974;7;;;;;;;;;;0;1;0;1;0;;0;LENINE (AVENUE);;10,8
5;QUAI PORT EST;974;7;;;;;;;;;;0;1;0;1;0;;0;QUAI PORT EST;;10,8
1;;974;2;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;15;R;0;0;;;;;;;0;1;0;0;;;;;;10,8
1;;974;5;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
5;SANS, MAHATMA GANDHI(RUE;974;16;;;;;;;;;;0;1;0;1;1;;0;VINGT DECEMBRE(CHEMIN DU);;10,8
5;sans, GENERAL DE GAULLE(;974;16;;;;;;;;;;0;1;0;1;1;;0;GENERAL DE GAULLE(AVENUE);;10,8
1;Place du marché couvert;974;24;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;10;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;974;20;R;0;0;;;;;;;0;1;0;1;;;;;;10,8
1;;971;112;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;;971;117;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;119;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;00, SECTION LABROUSSE;971;113;;;;;;;;;;0;1;1;0;1;0;0;;;11,24
1;;971;116;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
5;119, ROUTE DE PERINET-RD;971;113;;;;;;;;;;0;1;1;1;1;119;0;ROUTE DE PERINET-RD 119;;11,24
1;;971;132;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
5;0000, GERARD MARIANNE;971;140;;;;;;;;;;0;1;1;0;;;;;;11,24
1;;971;109;A;0;0;;;;;;;0;1;1;3;;;;;;11,24
1;;971;128;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;FLAMBOYANTS ( ALLEE DES;971;107;;;;;;;;;;0;1;1;1;;;;;;11,24
5;26, FLAMBOYANTS ( ALLEE;971;107;;;;;;;;;;0;1;1;0;2;11668;300;FLAMBOYANTS ( ALLEE DES );;11,24
5;RN4, MONTAUBAN (SECTEUR);971;113;;;;;;;;;;0;1;1;1;1;;0;MONTAUBAN (SECTEUR);;11,24
1;;971;107;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
1;;971;128;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;114;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;FOUR A CHAUX STE MARIE;971;107;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;117;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;HANNE (BOULEVARD);971;120;;;;;;;;;;0;1;1;0;1;0;0;HANNE (BOULEVARD);;11,24
1;;971;125;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;;971;128;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;;971;116;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;127;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;ROUTE DE PERINET-RD 119;971;113;;;;;;;;;;0;1;1;2;1;;0;GENERAL DE GAULLE (AVENUE);;11,24
5;SECTION MICHAULT;971;113;;;;;;;;;;0;1;1;0;1;0;0;SECTION PLIANE;;11,24
5;SIDAMBAROM(AVENUE);971;105;;;;;;;;;;0;1;1;0;2;3;0;SIDAMBAROM(AVENUE);;11,24
5;SIDAMBAROM(AVENUE);971;105;;;;;;;;;;0;1;1;0;2;3;0;SIDAMBAROM(AVENUE);;11,24
1;;971;103;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
1;RN.1 - Section Bois sec;971;114;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
1;ILET PEROU;971;107;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;PUBLIC;971;123;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;ST JEAN / AEROPORT;971;123;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;Rue Low Town;971;127;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;63, PAUL LACAVE ( AVENUE;971;107;;;;;;;;;;0;1;1;0;1;63;0;PAUL LACAVE ( AVENUE );;11,24
5;Section Port Blanc;971;113;;;;;;;;;;0;1;1;0;1;0;0;Section Port Blanc;;11,24
5;RN5, MORNE CARUEL;971;101;;;;;;;;;;0;1;1;1;1;;0;MORNE CARUEL;;11,24
1;RN.2;971;115;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;Rue Etzol;971;112;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;;971;117;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;125;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
5;25, GAMBETTA ( RUE );971;107;;;;;;;;;;0;1;1;1;1;25;0;GAMBETTA ( RUE );;11,24
5;LE RAIZET(SECTEUR);971;101;;;;;;;;;;0;1;1;1;1;;0;LE RAIZET(SECTEUR);;11,24
5;00, DESRAVINIERES;971;101;;;;;;;;;;0;1;1;2;1;0;0;DESRAVINIERES;;11,24
1;ROUTE DE SAINTE ANNE;971;117;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;125;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;RN4;971;125;A;0;0;;;;;;;0;1;1;2;;;;;;11,24
1;;971;128;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
5;AMEDE FENGAROL (RUE);971;105;;;;;;;;;;0;1;1;1;1;;0;AMEDE FENGAROL (RUE);;11,24
1;boulevard st charles;971;129;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;Section Durivage - RN 4;971;128;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;CV 4;971;103;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;;971;127;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
5;DUGAZON;971;101;;;;;;;;;;0;1;1;1;1;;0;DUGAZON;;11,24
1;RN.5 section BOSREDON;971;116;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
5;RN4, HIBISCUS;971;101;;;;;;;;;;0;1;1;1;1;;0;HIBISCUS;;11,24
1;Route de Baie Olive;971;125;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;000, SECTION MARE-GAILLA;971;113;;;;;;;;;;0;1;1;1;1;;0;SECTION MARE-GAILLARD;;11,24
1;section gadet;971;111;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;carrefour RN.7/ bas B.O;971;127;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;route de Marigot;971;131;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
1;;971;111;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;SAINT RUFF (AVENUE);971;107;;;;;;;;;;0;1;1;1;1;0;0;SAINT RUFF (AVENUE);;11,24
1;Section bananier;971;107;A;0;0;;;;;;;0;1;1;4;;;;;;11,24
1;section Bergnolles;971;115;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;Village, Duché;971;106;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
5;000, GRAND BAIE ( RN4);971;113;;;;;;;;;;0;1;1;2;1;0;0;GRAND BAIE ( RN4);;11,24
1;Rue des Ecoles;971;122;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;00, SECTION GRANDE RAVIN;971;113;;;;;;;;;;0;1;1;1;1;0;0;SECTION GRANDE RAVINE;;11,24
5;00, BAIMBRIDGE;971;101;;;;;;;;;;0;1;1;2;1;0;0;BAIMBRIDGE;;11,24
5;SECTEUR GRAND BOIS;971;113;;;;;;;;;;0;1;1;1;1;0;0;SECTEUR GRAND BOIS;;11,24
1;;971;129;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
1;Public;971;123;A;0;0;;;;;;;0;1;1;0;;;;;;11,24
5;00, PETIT PEROU;971;101;;;;;;;;;;0;1;1;1;1;0;0;PETIT PEROU;;11,24
5;00, RN05;971;101;;;;;;;;;;0;1;1;0;1;0;0;RN05;;11,24
1;;971;115;A;0;0;;;;;;;0;1;1;1;;;;;;11,24
