code_commune;libelle_commune;institution;id_service;service;code_postal;codes_postaux
"01309";"Pouillat";"GN";"1008572";"Gendarmerie - Brigade de Val-Revermont";"01250";"01250"
"01310";"Prémeyzel";"GN";"1008593";"Gendarmerie - Brigade de Belley";"01300";"01300"
"01311";"Prémillieu";"GN";"1008602";"Gendarmerie - Brigade de Plateau-d'Hauteville";"01110";"01110"
"01313";"Prévessin-Moëns";"GN";"1008620";"Gendarmerie - Brigade d'Ornex";"01280";"01280"
"01314";"Priay";"GN";"1008585";"Gendarmerie - Brigade de Pont-d'Ain";"01160";"01160"
"01317";"Ramasse";"GN";"1008571";"Gendarmerie - Brigade de Ceyzériat";"01250";"01250"
"01318";"Rancé";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01390";"01390"
"01319";"Relevant";"GN";"1008574";"Gendarmerie - Brigade de Châtillon-sur-Chalaronne";"01990";"01990"
"01320";"Replonges";"GN";"1008581";"Gendarmerie - Brigade de Saint-Laurent-sur-Saône";"01750";"01750"
"01321";"Revonnas";"GN";"1008571";"Gendarmerie - Brigade de Ceyzériat";"01250";"01250"
"01322";"Reyrieux";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01600";"01600"
"01323";"Reyssouze";"GN";"1008583";"Gendarmerie - Brigade de Pont-de-Vaux";"01190";"01190"
"01325";"Rignieux-le-Franc";"GN";"1008632";"Gendarmerie - Brigade de Meximieux";"01800";"01800"
"01328";"Romans";"GN";"1008574";"Gendarmerie - Brigade de Châtillon-sur-Chalaronne";"01400";"01400"
"01329";"Rossillon";"GN";"1008598";"Gendarmerie - Brigade de Virieu-le-Grand";"01510";"01510"
"01330";"Ruffieu";"GN";"1008597";"Gendarmerie - Brigade de Champagne-en-Valromey";"01260";"01260"
"01331";"Saint-Alban";"GN";"1008586";"Gendarmerie - Brigade de Poncin";"01450";"01450"
"01332";"Saint-André-de-Bâgé";"GN";"1008581";"Gendarmerie - Brigade de Saint-Laurent-sur-Saône";"01380";"01380"
"01333";"Saint-André-de-Corcy";"GN";"1008635";"Gendarmerie - Brigade de Saint-André-de-Corcy";"01390";"01390"
"01334";"Saint-André-d'Huiriat";"GN";"1008582";"Gendarmerie - Brigade de Laiz";"01290";"01290"
"01335";"Saint-André-le-Bouchoux";"GN";"1008574";"Gendarmerie - Brigade de Châtillon-sur-Chalaronne";"01240";"01240"
"01336";"Saint-André-sur-Vieux-Jonc";"GN";"1008569";"Gendarmerie - Brigade de Bourg-en-Bresse";"01960";"01960"
"01337";"Saint-Bénigne";"GN";"1008583";"Gendarmerie - Brigade de Pont-de-Vaux";"01190";"01190"
"01338";"Groslée-Saint-Benoit";"GN";"1008594";"Gendarmerie - Brigade de Lhuis";"01300";"01300-01680"
"01339";"Saint-Bernard";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01600";"01600"
"01342";"Sainte-Croix";"GN";"1008629";"Gendarmerie - Brigade de Montluel";"01120";"01120"
"01343";"Saint-Cyr-sur-Menthon";"GN";"1008582";"Gendarmerie - Brigade de Laiz";"01380";"01380"
"01344";"Saint-Denis-lès-Bourg";"PN";"";"Commissariat de police de Bourg en Bresse";"01000";"01000"
"01345";"Saint-Denis-en-Bugey";"GN";"1008600";"Gendarmerie - Brigade d'Ambérieu-en-Bugey";"01500";"01500"
"01346";"Saint-Didier-d'Aussiat";"GN";"1008577";"Gendarmerie - Brigade de Montrevel-en-Bresse";"01340";"01340"
"01347";"Saint-Didier-de-Formans";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01600";"01600"
"01348";"Saint-Didier-sur-Chalaronne";"GN";"1008637";"Gendarmerie - Brigade de Thoissey";"01140";"01140"
"01349";"Saint-Éloi";"GN";"1008632";"Gendarmerie - Brigade de Meximieux";"01800";"01800"
"01350";"Saint-Étienne-du-Bois";"GN";"1008572";"Gendarmerie - Brigade de Val-Revermont";"01370";"01370"
"01351";"Saint-Étienne-sur-Chalaronne";"GN";"1008637";"Gendarmerie - Brigade de Thoissey";"01140";"01140"
"01352";"Saint-Étienne-sur-Reyssouze";"GN";"1008583";"Gendarmerie - Brigade de Pont-de-Vaux";"01190";"01190"
"01353";"Sainte-Euphémie";"GN";"1008627";"Gendarmerie - Brigade de Jassans-Riottier";"01600";"01600"
"01354";"Saint-Genis-Pouilly";"GN";"1008616";"Gendarmerie - Brigade de Thoiry";"01630";"01630"
"01355";"Saint-Genis-sur-Menthon";"GN";"1008582";"Gendarmerie - Brigade de Laiz";"01380";"01380"
"01356";"Saint-Georges-sur-Renon";"GN";"1008574";"Gendarmerie - Brigade de Châtillon-sur-Chalaronne";"01400";"01400"
"01357";"Saint-Germain-de-Joux";"GN";"1008618";"Gendarmerie - Brigade de Valserhône";"01130";"01130"
"01358";"Saint-Germain-les-Paroisses";"GN";"1008593";"Gendarmerie - Brigade de Belley";"01300";"01300"
"01359";"Saint-Germain-sur-Renon";"GN";"1008634";"Gendarmerie - Brigade de Villars-les-Dombes";"01240";"01240"
"01360";"Saint-Jean-de-Gonville";"GN";"1008616";"Gendarmerie - Brigade de Thoiry";"01630";"01630"
"01361";"Saint-Jean-de-Niost";"GN";"1008632";"Gendarmerie - Brigade de Meximieux";"01800";"01800"
"01362";"Saint-Jean-de-Thurigneux";"GN";"1008635";"Gendarmerie - Brigade de Saint-André-de-Corcy";"01390";"01390"
"01363";"Saint-Jean-le-Vieux";"GN";"1008586";"Gendarmerie - Brigade de Poncin";"01640";"01640"
"01364";"Saint-Jean-sur-Reyssouze";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01365";"Saint-Jean-sur-Veyle";"GN";"1008582";"Gendarmerie - Brigade de Laiz";"01290";"01290"
"01366";"Sainte-Julie";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01367";"Saint-Julien-sur-Reyssouze";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01368";"Saint-Julien-sur-Veyle";"GN";"1008575";"Gendarmerie - Brigade de Vonnas";"01540";"01540"
"01369";"Saint-Just";"GN";"1008571";"Gendarmerie - Brigade de Ceyzériat";"01250";"01250"
"01370";"Saint-Laurent-sur-Saône";"GN";"1008581";"Gendarmerie - Brigade de Saint-Laurent-sur-Saône";"01750";"01750"
"01371";"Saint-Marcel";"GN";"1008635";"Gendarmerie - Brigade de Saint-André-de-Corcy";"01390";"01390"
"01372";"Saint-Martin-de-Bavel";"GN";"1008598";"Gendarmerie - Brigade de Virieu-le-Grand";"01510";"01510"
"01373";"Saint-Martin-du-Frêne";"GN";"1008613";"Gendarmerie - Brigade de Nantua";"01430";"01430"
"01374";"Saint-Martin-du-Mont";"GN";"1008585";"Gendarmerie - Brigade de Pont-d'Ain";"01160";"01160"
"01375";"Saint-Martin-le-Châtel";"GN";"1008577";"Gendarmerie - Brigade de Montrevel-en-Bresse";"01310";"01310"
"01376";"Saint-Maurice-de-Beynost";"GN";"1008628";"Gendarmerie - Brigade de Miribel";"01700";"01700"
"01378";"Saint-Maurice-de-Gourdans";"GN";"1008632";"Gendarmerie - Brigade de Meximieux";"01800";"01800"
"01379";"Saint-Maurice-de-Rémens";"GN";"1008600";"Gendarmerie - Brigade d'Ambérieu-en-Bugey";"01500";"01500"
"01380";"Saint-Nizier-le-Bouchoux";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01381";"Saint-Nizier-le-Désert";"GN";"1008634";"Gendarmerie - Brigade de Villars-les-Dombes";"01320";"01320"
"01382";"Sainte-Olive";"GN";"1008634";"Gendarmerie - Brigade de Villars-les-Dombes";"01330";"01330"
"01383";"Saint-Paul-de-Varax";"GN";"1008634";"Gendarmerie - Brigade de Villars-les-Dombes";"01240";"01240"
"01384";"Saint-Rambert-en-Bugey";"GN";"1008601";"Gendarmerie - Brigade de Saint-Rambert-en-Bugey";"01230";"01230"
"01385";"Saint-Rémy";"GN";"1008569";"Gendarmerie - Brigade de Bourg-en-Bresse";"01310";"01310"
"01386";"Saint-Sorlin-en-Bugey";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01387";"Saint-Sulpice";"GN";"1008577";"Gendarmerie - Brigade de Montrevel-en-Bresse";"01340";"01340"
"01388";"Saint-Trivier-de-Courtes";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01389";"Saint-Trivier-sur-Moignans";"GN";"1008639";"Gendarmerie - Brigade de Saint-Trivier-sur-Moignans";"01990";"01990"
"01390";"Saint-Vulbas";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01391";"Salavre";"GN";"1008578";"Gendarmerie - Brigade de Coligny";"01270";"01270"
"01392";"Samognat";"GN";"1008614";"Gendarmerie - Brigade d'Oyonnax";"01580";"01580"
"01393";"Sandrans";"GN";"1008574";"Gendarmerie - Brigade de Châtillon-sur-Chalaronne";"01400";"01400"
"01396";"Sault-Brénaz";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01397";"Sauverny";"GN";"1008620";"Gendarmerie - Brigade d'Ornex";"01220";"01220"
"01398";"Savigneux";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01480";"01480"
"01399";"Ségny";"GN";"1008611";"Gendarmerie - Brigade de Gex";"01170";"01170"
"01400";"Seillonnaz";"GN";"1008594";"Gendarmerie - Brigade de Lhuis";"01470";"01470"
"01401";"Sergy";"GN";"1008616";"Gendarmerie - Brigade de Thoiry";"01630";"01630"
"01402";"Sermoyer";"GN";"1008583";"Gendarmerie - Brigade de Pont-de-Vaux";"01190";"01190"
"01403";"Serrières-de-Briord";"GN";"1008594";"Gendarmerie - Brigade de Lhuis";"01470";"01470"
"01404";"Serrières-sur-Ain";"GN";"1008613";"Gendarmerie - Brigade de Nantua";"01450";"01450"
"01405";"Servas";"GN";"1008569";"Gendarmerie - Brigade de Bourg-en-Bresse";"01960";"01960"
"01406";"Servignat";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01407";"Seyssel";"GN";"1008596";"Gendarmerie - Brigade de Culoz";"01420";"01420"
"01408";"Simandre-sur-Suran";"GN";"1008571";"Gendarmerie - Brigade de Ceyzériat";"01250";"01250"
"01410";"Sonthonnax-la-Montagne";"GN";"1008614";"Gendarmerie - Brigade d'Oyonnax";"01580";"01580"
"01411";"Souclin";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01412";"Sulignat";"GN";"1008574";"Gendarmerie - Brigade de Châtillon-sur-Chalaronne";"01400";"01400"
"01415";"Talissieu";"GN";"1008596";"Gendarmerie - Brigade de Culoz";"01510";"01510"
"01416";"Tenay";"GN";"1008601";"Gendarmerie - Brigade de Saint-Rambert-en-Bugey";"01230";"01230"
"01418";"Thil";"GN";"1008628";"Gendarmerie - Brigade de Miribel";"01120";"01120"
"01419";"Thoiry";"GN";"1008616";"Gendarmerie - Brigade de Thoiry";"01710";"01710"
"01420";"Thoissey";"GN";"1008637";"Gendarmerie - Brigade de Thoissey";"01140";"01140"
"01421";"Torcieu";"GN";"1008601";"Gendarmerie - Brigade de Saint-Rambert-en-Bugey";"01230";"01230"
"01422";"Tossiat";"GN";"1008585";"Gendarmerie - Brigade de Pont-d'Ain";"01250";"01250"
"01423";"Toussieux";"GN";"1008627";"Gendarmerie - Brigade de Jassans-Riottier";"01600";"01600"
"01424";"Tramoyes";"GN";"1008635";"Gendarmerie - Brigade de Saint-André-de-Corcy";"01390";"01390"
"01425";"La Tranclière";"GN";"1008585";"Gendarmerie - Brigade de Pont-d'Ain";"01160";"01160"
"01426";"Val-Revermont";"GN";"1008572";"Gendarmerie - Brigade de Val-Revermont";"01370";"01370"
"01427";"Trévoux";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01600";"01600"
"01428";"Valeins";"GN";"1008639";"Gendarmerie - Brigade de Saint-Trivier-sur-Moignans";"01140";"01140"
"01429";"Vandeins";"GN";"1008575";"Gendarmerie - Brigade de Vonnas";"01660";"01660"
"01430";"Varambon";"GN";"1008585";"Gendarmerie - Brigade de Pont-d'Ain";"01160";"01160"
"01431";"Vaux-en-Bugey";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01432";"Verjon";"GN";"1008578";"Gendarmerie - Brigade de Coligny";"01270";"01270"
"01433";"Vernoux";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01434";"Versailleux";"GN";"1008631";"Gendarmerie - Brigade de Chalamont";"01330";"01330"
"01435";"Versonnex";"GN";"1008620";"Gendarmerie - Brigade d'Ornex";"01210";"01210"
"01436";"Vesancy";"GN";"1008611";"Gendarmerie - Brigade de Gex";"01170";"01170"
"01437";"Vescours";"GN";"1008579";"Gendarmerie - Brigade de Saint-Trivier-de-Courtes";"01560";"01560"
"01439";"Vésines";"GN";"1008581";"Gendarmerie - Brigade de Saint-Laurent-sur-Saône";"01570";"01570"
"01441";"Vieu-d'Izenave";"GN";"1008602";"Gendarmerie - Brigade de Plateau-d'Hauteville";"01430";"01430"
"01443";"Villars-les-Dombes";"GN";"1008634";"Gendarmerie - Brigade de Villars-les-Dombes";"01330";"01330"
"01444";"Villebois";"GN";"1008603";"Gendarmerie - Brigade de Lagnieu";"01150";"01150"
"01445";"Villemotier";"GN";"1008578";"Gendarmerie - Brigade de Coligny";"01270";"01270"
"01446";"Villeneuve";"GN";"1008626";"Gendarmerie - Brigade de Trévoux";"01480";"01480"
"01447";"Villereversure";"GN";"1008571";"Gendarmerie - Brigade de Ceyzériat";"01250";"01250"
"01448";"Villes";"GN";"1008618";"Gendarmerie - Brigade de Valserhône";"01200";"01200"
"01449";"Villette-sur-Ain";"GN";"1008631";"Gendarmerie - Brigade de Chalamont";"01320";"01320"
"01450";"Villieu-Loyes-Mollon";"GN";"1008632";"Gendarmerie - Brigade de Meximieux";"01800";"01800"
"01451";"Viriat";"PN";"";"Commissariat de police de Bourg en Bresse";"01440";"01440"
"01452";"Virieu-le-Grand";"GN";"1008598";"Gendarmerie - Brigade de Virieu-le-Grand";"01510";"01510"
"01453";"Arvière-en-Valromey";"GN";"1008597";"Gendarmerie - Brigade de Champagne-en-Valromey";"01260";"01260"
"01454";"Virignin";"GN";"1008593";"Gendarmerie - Brigade de Belley";"01300";"01300"
"01456";"Vongnes";"GN";"1008596";"Gendarmerie - Brigade de Culoz";"01350";"01350"
"01457";"Vonnas";"GN";"1008575";"Gendarmerie - Brigade de Vonnas";"01540";"01540"
"02001";"Abbécourt";"GN";"1014063";"Gendarmerie - Brigade de Chauny";"02300";"02300"
"02002";"Achery";"GN";"1014064";"Gendarmerie - Brigade de La-Fère";"02800";"02800"
"02003";"Acy";"GN";"1014111";"Gendarmerie - Brigade de Braine";"02200";"02200"
"02004";"Agnicourt-et-Séchelles";"GN";"1014061";"Gendarmerie - Brigade de Marle";"02340";"02340"
"02005";"Aguilcourt";"GN";"1014067";"Gendarmerie - Brigade de Villeneuve-sur-Aisne";"02190";"02190"
"02006";"Aisonville-et-Bernoville";"GN";"1014097";"Gendarmerie - Brigade de Guise";"02110";"02110"
"02007";"Aizelles";"GN";"1014066";"Gendarmerie - Brigade de Corbeny";"02820";"02820"
"02008";"Aizy-Jouy";"GN";"1014112";"Gendarmerie - Brigade de Vailly-sur-Aisne";"02370";"02370"
"02009";"Alaincourt";"GN";"1014101";"Gendarmerie - Brigade de Moÿ-de-l'Aisne";"02240";"02240"
"02010";"Allemant";"GN";"1014112";"Gendarmerie - Brigade de Vailly-sur-Aisne";"02320";"02320"
"02011";"Ambleny";"GN";"1014109";"Gendarmerie - Brigade de Vic-sur-Aisne";"02290";"02290"
"02012";"Ambrief";"GN";"1014082";"Gendarmerie - Brigade d'Oulchy-le-Château";"02200";"02200"
"02013";"Amifontaine";"GN";"1014071";"Gendarmerie - Brigade de Sissonne";"02190";"02190"
"02014";"Amigny-Rouy";"GN";"1014063";"Gendarmerie - Brigade de Chauny";"02700";"02700"
"02015";"Ancienville";"GN";"1014114";"Gendarmerie - Brigade de Villers-Cotterêts";"02600";"02600"
"02016";"Andelain";"GN";"1014064";"Gendarmerie - Brigade de La-Fère";"02800";"02800"
"02017";"Anguilcourt-le-Sart";"GN";"1014064";"Gendarmerie - Brigade de La-Fère";"02800";"02800"
"02018";"Anizy-le-Grand";"GN";"1014070";"Gendarmerie - Brigade d'Anizy-le-Grand";"02320";"02320"
"02019";"Annois";"GN";"1014090";"Gendarmerie - Brigade de Saint-Simon";"02480";"02480"
"02020";"Any-Martin-Rieux";"GN";"1014127";"Gendarmerie - Brigade d'Hirson";"02500";"02500"
"02021";"Archon";"GN";"1014122";"Gendarmerie - Brigade de Montcornet";"02360";"02360"
"02022";"Arcy-Sainte-Restitue";"GN";"1014082";"Gendarmerie - Brigade d'Oulchy-le-Château";"02130";"02130"
"02023";"Armentières-sur-Ourcq";"GN";"1014082";"Gendarmerie - Brigade d'Oulchy-le-Château";"02210";"02210"
"02024";"Arrancy";"GN";"1014066";"Gendarmerie - Brigade de Corbeny";"02860";"02860"
"02025";"Artemps";"GN";"1014090";"Gendarmerie - Brigade de Saint-Simon";"02480";"02480"
"02027";"Assis-sur-Serre";"GN";"1014060";"Gendarmerie - Brigade de Crécy-sur-Serre";"02270";"02270"
"02028";"Athies-sous-Laon";"PN";"";"Commissariat de police de Laon";"02840";"02840"
"02029";"Attilly";"GN";"1014091";"Gendarmerie - Brigade de Vermand";"02490";"02490"
"02030";"Aubencheul-aux-Bois";"GN";"1014095";"Gendarmerie - Brigade du Catelet";"02420";"02420"
"02031";"Aubenton";"GN";"1014127";"Gendarmerie - Brigade d'Hirson";"02500";"02500"
"02032";"Aubigny-aux-Kaisnes";"GN";"1014090";"Gendarmerie - Brigade de Saint-Simon";"02590";"02590"
"02033";"Aubigny-en-Laonnois";"GN";"1014066";"Gendarmerie - Brigade de Corbeny";"02820";"02820"
"02034";"Audignicourt";"GN";"1014069";"Gendarmerie - Brigade de Coucy-le-Château-Auffrique";"02300";"02300"
"02035";"Audigny";"GN";"1014097";"Gendarmerie - Brigade de Guise";"02120";"02120"
"02036";"Augy";"GN";"1014111";"Gendarmerie - Brigade de Braine";"02220";"02220"
"02037";"Aulnois-sous-Laon";"GN";"1014059";"Gendarmerie - Brigade de Laon";"02000";"02000"
"02038";"Les Autels";"GN";"1014122";"Gendarmerie - Brigade de Montcornet";"02360";"02360"
"02039";"Autremencourt";"GN";"1014061";"Gendarmerie - Brigade de Marle";"02250";"02250"
"02040";"Autreppes";"GN";"1014121";"Gendarmerie - Brigade de Vervins";"02580";"02580"
"02041";"Autreville";"GN";"1014063";"Gendarmerie - Brigade de Chauny";"02300";"02300"
"02042";"Azy-sur-Marne";"GN";"1014077";"Gendarmerie - Brigade de Château-Thierry-Nogentel";"02400";"02400"
"02043";"Bagneux";"GN";"1014109";"Gendarmerie - Brigade de Vic-sur-Aisne";"02290";"02290"
"02044";"Bancigny";"GN";"1014121";"Gendarmerie - Brigade de Vervins";"02140";"02140"
"02046";"Barenton-Bugny";"GN";"1014060";"Gendarmerie - Brigade de Crécy-sur-Serre";"02000";"02000"
"02047";"Barenton-Cel";"GN";"1014060";"Gendarmerie - Brigade de Crécy-sur-Serre";"02000";"02000"
"02048";"Barenton-sur-Serre";"GN";"1014060";"Gendarmerie - Brigade de Crécy-sur-Serre";"02270";"02270"
"02049";"Barisis-aux-Bois";"GN";"1014069";"Gendarmerie - Brigade de Coucy-le-Château-Auffrique";"02700";"02700"
"02050";"Barzy-en-Thiérache";"GN";"1014125";"Gendarmerie - Brigade du Nouvion-en-Thiérache";"02170";"02170"
"02051";"Barzy-sur-Marne";"GN";"1014078";"Gendarmerie - Brigade de Condé-en-Brie";"02850";"02850"
"02052";"Bassoles-Aulers";"GN";"1014070";"Gendarmerie - Brigade d'Anizy-le-Grand";"02380";"02380"
"02053";"Vallées en Champagne";"GN";"1014078";"Gendarmerie - Brigade de Condé-en-Brie";"02330";"02330"
"02054";"Bazoches-sur-Vesles";"GN";"1014111";"Gendarmerie - Brigade de Braine";"02220";"02220"
"02055";"Beaumé";"GN";"1014127";"Gendarmerie - Brigade d'Hirson";"02500";"02500"
"02056";"Beaumont-en-Beine";"GN";"1014063";"Gendarmerie - Brigade de Chauny";"02300";"02300"
"02057";"Beaurevoir";"GN";"1014095";"Gendarmerie - Brigade du Catelet";"02110";"02110"
"02058";"Beaurieux";"GN";"1014066";"Gendarmerie - Brigade de Corbeny";"02160";"02160"
"02059";"Beautor";"PN";"";"Commissariat de police de Tergnier";"02800";"02800"
"02060";"Beauvois-en-Vermandois";"GN";"1014091";"Gendarmerie - Brigade de Vermand";"02590";"02590"
"02061";"Becquigny";"GN";"1014093";"Gendarmerie - Brigade de Bohain-en-Vermandois";"02110";"02110"
"02062";"Belleau";"GN";"1014077";"Gendarmerie - Brigade de Château-Thierry-Nogentel";"02400";"02400"
"02063";"Bellenglise";"GN";"1014095";"Gendarmerie - Brigade du Catelet";"02420";"02420"
"02064";"Belleu";"PN";"";"Commissariat de police de Soissons";"02200";"02200"
"02065";"Bellicourt";"GN";"1014095";"Gendarmerie - Brigade du Catelet";"02420";"02420"
"02066";"Benay";"GN";"1014101";"Gendarmerie - Brigade de Moÿ-de-l'Aisne";"02440";"02440"
"02067";"Bergues-sur-Sambre";"GN";"1014125";"Gendarmerie - Brigade du Nouvion-en-Thiérache";"02450";"02450"
"02068";"Berlancourt";"GN";"1014126";"Gendarmerie - Brigade de Sains-Richaumont";"02250";"02250"
"02069";"Berlise";"GN";"1014122";"Gendarmerie - Brigade de Montcornet";"02340";"02340"
"02070";"Bernot";"GN";"1014097";"Gendarmerie - Brigade de Guise";"02120";"02120"
"02071";"Berny-Rivière";"GN";"1014109";"Gendarmerie - Brigade de Vic-sur-Aisne";"02290";"02290"
"02072";"Berrieux";"GN";"1014066";"Gendarmerie - Brigade de Corbeny";"02820";"02820"
"02073";"Berry-au-Bac";"GN";"1014067";"Gendarmerie - Brigade de Villeneuve-sur-Aisne";"02190";"02190"
"02074";"Bertaucourt-Epourdon";"GN";"1014064";"Gendarmerie - Brigade de La-Fère";"02800";"02800"
"02075";"Berthenicourt";"GN";"1014101";"Gendarmerie - Brigade de Moÿ-de-l'Aisne";"02240";"02240"
"02076";"Bertricourt";"GN";"1014067";"Gendarmerie - Brigade de Villeneuve-sur-Aisne";"02190";"02190"
"02077";"Berzy-le-Sec";"GN";"1014108";"Gendarmerie - Brigade de Soissons";"02200";"02200"
"02078";"Besmé";"GN";"1014069";"Gendarmerie - Brigade de Coucy-le-Château-Auffrique";"02300";"02300"
"02079";"Besmont";"GN";"1014127";"Gendarmerie - Brigade d'Hirson";"02500";"02500"
"02080";"Besny-et-Loizy";"GN";"1014059";"Gendarmerie - Brigade de Laon";"02870";"02870"
"02081";"Béthancourt-en-Vaux";"GN";"1014063";"Gendarmerie - Brigade de Chauny";"02300";"02300"
"02082";"Beugneux";"GN";"1014082";"Gendarmerie - Brigade d'Oulchy-le-Château";"02210";"02210"
"02083";"Beuvardes";"GN";"1014081";"Gendarmerie - Brigade de Fère-en-Tardenois";"02130";"02130"
"02084";"Bézu-le-Guéry";"GN";"1014079";"Gendarmerie - Brigade de Charly-sur-Marne";"02310";"02310"
"02085";"Bézu-Saint-Germain";"GN";"1014077";"Gendarmerie - Brigade de Château-Thierry-Nogentel";"02400";"02400"
"02086";"Bichancourt";"GN";"1014063";"Gendarmerie - Brigade de Chauny";"02300";"02300"
"02087";"Bieuxy";"GN";"1014109";"Gendarmerie - Brigade de Vic-sur-Aisne";"02290";"02290"
"02088";"Bièvres";"GN";"1014059";"Gendarmerie - Brigade de Laon";"02860";"02860"
"02089";"Billy-sur-Aisne";"GN";"1014108";"Gendarmerie - Brigade de Soissons";"02200";"02200"
"02090";"Billy-sur-Ourcq";"GN";"1014082";"Gendarmerie - Brigade d'Oulchy-le-Château";"02210";"02210"
