dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2015-01-01	N0013	900,9	20	78	N	192,1	634617,13	6864976,46	0	21	78	N	345	5669	634081,23	6865593,38	0	2015	Permanent horaire	68000	
2015-01-01	N0013	131	21	78	N	345	634081,23	6865593,38	0	21	78	N	476	5800	633951,37	6865604,6	0	2015	Permanent horaire	68000	
2015-01-01	N0013	2588	21	78	N	476	633951,37	6865604,6	0	24	78	N	180	8388	632101,72	6866990	0	2015	Permanent horaire	41861	4,3
2015-01-01	N0013	7	24	78	N	180	632101,72	6866990	0	24	78	N	187	8395	632095,49	6866992,92	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	13	24	78	N	187	632095,49	6866992,92	0	24	78	N	200	8408	632083,27	6866996,52	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	100,1	24	78	N	200	632083,27	6866996,52	0	24	78	N	300,1	8508,1	631986,02	6867008,97	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	129,9	24	78	N	300,1	631986,02	6867008,97	0	24	78	N	430	8638	631859,7	6867001,24	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	60	24	78	N	430	631859,7	6867001,24	0	24	78	N	490	8698	631800,43	6867003,83	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	522	24	78	N	490	631800,43	6867003,83	0	25	78	N	500	9220	631323,37	6867185,38	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	15	25	78	N	500	631323,37	6867185,38	0	25	78	N	515	9235	631310,62	6867192,87	0	2015	Permanent horaire	23171	4,1
2015-01-01	N0013	710	25	78	N	515	631310,62	6867192,87	0	26	78	N	225	9945	630699,59	6867537,75	0				
2015-01-01	N0013	2442	76	78	N	0	590727	6881321,34	0	78	78	N	887	12387	588392,36	6880863,11	0				
2015-01-01	N0013	4491	0	27	N	0	588392,36	6880863,11	0	4	27	N	495	16878	583989,6	6879956,16	0	2015	Temporaire journalier	13188	
2015-01-01	N0013	200	4	27	N	495	583989,6	6879956,16	0	4	27	N	695	17078	583787,73	6879917,27	0	2015	Temporaire journalier	13188	
2015-01-01	N0013	303	4	27	N	695	583787,73	6879917,27	0	5	27	N	0	17381	583479,62	6879857,87	0	2015	Temporaire journalier	13188	
2015-01-01	N0013	1598	5	27	N	0	583479,62	6879857,87	0	6	27	N	600	18979	581887,75	6879928,09	0	2015	Temporaire journalier	16195	
2015-01-01	N0013	2498	6	27	N	600	581887,75	6879928,09	0	9	27	N	100	21477	579518,12	6880406,97	0	2015	Temporaire journalier	15993	
2015-01-01	N0013	1047	9	27	N	100	579518,12	6880406,97	0	10	27	N	105	22524	578590,72	6880395,18	0	2015	Permanent horaire	20332	8
2015-01-01	N0013	370	10	27	N	105	578590,72	6880395,18	0	10	27	N	475	22894	578233,27	6880330,1	0	2015	Permanent horaire	20332	8
2015-01-01	N0013	7044	10	27	N	475	578233,27	6880330,1	0	17	27	N	830	29938	571199,51	6880790,28	0	2015	Permanent horaire	20332	8
2015-01-01	N0013	68	17	27	N	830	571199,51	6880790,28	0	17	27	N	898	30006	571144,65	6880799,49	0	2015	Permanent horaire	20332	8
2015-01-01	N0013	718	17	27	N	898	571144,65	6880799,49	0	18	27	N	598	30724	570413,8	6880830,54	0	2015	Permanent horaire	20332	8
2015-01-01	N0013	182	18	27	N	598	570413,8	6880830,54	0	18	27	N	780	30906	570239,19	6880845,78	0	2015	Permanent horaire	20332	8
2015-01-01	N0013	1632	18	27	N	780	570239,19	6880845,78	0	20	27	N	413	32538	568649,23	6880944,82	0	2015	Temporaire journalier	24089	
2015-01-01	N0013	630	69	14	N	0	450919,01	6904455,5	0	69	14	N	630	33168	450279,71	6904422,46	0	2015	Permanent horaire	55656	7
2015-01-01	N0013	9160	69	14	N	630	450279,71	6904422,46	0	79	14	N	212	42328	442009,99	6908094,15	0	2015	Permanent horaire	55656	7
2015-01-01	N0013	1792	79	14	N	212	442009,99	6908094,15	0	80	14	N	985	44120	440462,68	6908969,38	0	2015	Permanent horaire	28011	8,3
2015-01-01	N0013	390	80	14	N	985	440462,68	6908969,38	0	81	14	N	375	44510	440128,97	6909165,75	0	2015	Permanent horaire	28011	8,3
2015-01-01	N0013	6540	81	14	N	375	440128,97	6909165,75	0	87	14	N	887	51050	434347,47	6912040,1	0	2015	Permanent horaire	28011	8,3
2015-01-01	N0013	10439	87	14	N	887	434347,47	6912040,1	0	98	14	N	183	61489	426585,27	6916307,95	0	2015	Permanent horaire	19956	9,7
2015-01-01	N0013	31535	98	14	N	183	426585,27	6916307,95	0	0	50	N	0	93024	398939,66	6919799,12	0	2015	Permanent horaire	12742	12
2015-01-01	N0013	10299	0	50	N	0	398939,66	6919799,12	0	11	50	N	0	103323	390203,94	6923464,6	0	2015	Permanent horaire	17646	13,7
2015-01-01	N0013	9442	11	50	N	0	390203,94	6923464,6	0	20	50	N	1060	112765	386446,91	6931751,64	0	2015	Permanent horaire	19281	9,4
2015-01-01	N0013	18000	20	50	N	1060	386446,91	6931751,64	0	38	50	N	644	130765	374877,05	6942924,59	0	2015	Temporaire journalier	17079	
2015-01-01	N0013	14209	38	50	N	644	374877,05	6942924,59	0	52	50	N	390	144974	367711,35	6954149,03	0	2015	Permanent horaire	20855	6,8
2015-01-01	N0013	45,7	52	50	N	390	367711,35	6954149,03	0	52	50	N	435,7	145019,7	367737,88	6954179,74	0	2015	Permanent horaire	17052	5,8
2015-01-01	N0013	719,3	52	50	N	435,7	367737,88	6954179,74	0	53	50	N	240	145739	367978,87	6954806,54	0	2015	Permanent horaire	17052	5,8
2015-01-01	N0013	3789	53	50	N	240	367978,87	6954806,54	0	57	50	N	399	149528	369437,55	6958054,48	0	2015	Permanent horaire	17052	5,8
2015-01-01	N0013	36	57	50	N	399	369437,55	6958054,48	0	58	50	N	0	149564	369466,06	6958074,2	0	2015	Temporaire journalier	17052	
2015-01-01	N0013	6230	58	50	N	0	369466,06	6958074,2	0	63	50	N	1150	155794	368405,45	6959607,53	0				
2015-01-01	N0014	5640	20	95	N	0	632260,87	6883356,66	0	24	95	N	840	5640	627168,28	6884720,05	0				
2015-01-01	N0017	2960	33	62	N	0	683881,46	7024432,56	0	36	62	N	100	2960	684549,57	7027252,55	0	2015	Temporaire journalier	22866	
2015-01-01	N0017	50	36	62	N	100	684549,57	7027252,55	0	36	62	N	150	3010	684565,66	7027300,3	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	400	36	62	N	150	684565,66	7027300,3	0	36	62	N	550	3410	684687,5	7027684,54	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	4648	36	62	N	550	684687,5	7027684,54	0	40	62	N	690	8058	685919,6	7031709,85	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	610	40	62	N	690	685919,6	7031709,85	0	41	62	N	280	8668	686349,71	7032148,89	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	170	41	62	N	280	686349,71	7032148,89	0	41	62	N	450	8838	686467,04	7032273,86	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	950	41	62	N	450	686467,04	7032273,86	0	42	62	N	380	9788	687123,72	7032969,56	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	120	42	62	N	380	687123,72	7032969,56	0	42	62	N	500	9908	687204,72	7033059	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	796	42	62	N	500	687204,72	7033059	0	43	62	N	230	10704	687547,98	7033761,82	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	215	43	62	N	230	687547,98	7033761,82	0	43	62	N	445	10919	687542,91	7033978,54	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	735	43	62	N	445	687542,91	7033978,54	0	43	62	N	1180	11654	687393,75	7034702,86	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	41	43	62	N	1180	687393,75	7034702,86	0	44	62	N	0	11695	687391,38	7034744,18	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0017	1082	44	62	N	0	687391,38	7034744,18	0	44	62	N	1082	12777	687261,32	7035782,57	0	2015	Permanent horaire	17955	8,9
2015-01-01	N0019	2485	15	94	N	0	662769,99	6851621,75	0	17	94	N	987	2485	664063,98	6849579,47	0				
2015-01-01	N0019	75	18	94	N	0	664063,98	6849579,47	0	18	94	N	75	2560	664098,22	6849511,67	0	2015	Permanent horaire	36554	5,7
2015-01-01	N0019	693	18	94	N	75	664098,22	6849511,67	0	18	94	N	768	3253	664420,48	6848898,77	0	2015	Permanent horaire	36554	5,7
2015-01-01	N0019	823	18	94	N	768	664420,48	6848898,77	0	19	94	N	592	4076	664828,32	6848185,94	0	2015	Permanent horaire	36554	5,7
2015-01-01	N0019	28	19	94	N	592	664828,32	6848185,94	0	19	94	N	620	4104	664842,6	6848161,76	0	2015	Permanent horaire	36554	5,7
2015-01-01	N0019	4750	19	94	N	620	664842,6	6848161,76	0	24	94	N	403	8854	668812,32	6846112,97	0				
2015-01-01	N0019	2092	0	77	N	0	668812,32	6846112,97	0	2	77	N	75	10946	670384,73	6844756,96	0				
2015-01-01	N0019	182	54	52	N	0	870919,39	6762121,42	0	55	52	N	0	11128	870907,54	6761973,64	0	2015	Temporaire journalier	0	
2015-01-01	N0019	6531	55	52	N	0	870907,54	6761973,64	0	61	52	N	625	17659	873315,87	6756317,53	0	2015	Temporaire journalier	0	
2015-01-01	N0019	1223	61	52	N	625	873315,87	6756317,53	0	62	52	N	860	18882	873586,03	6755136,35	0	2015	Temporaire journalier	0	
2015-01-01	N0019	142	62	52	N	860	873586,03	6755136,35	0	63	52	N	0	19024	873688,12	6755037,86	0	2015	Temporaire journalier	0	
2015-01-01	N0019	290	63	52	N	0	873688,12	6755037,86	0	63	52	N	290	19314	873906,61	6754892,87	0	2015	Temporaire journalier	0	
2015-01-01	N0019	256	63	52	N	290	873906,61	6754892,87	0	63	52	N	546	19570	874101,34	6754742,51	0	2015	Temporaire journalier	0	
2015-01-01	N0019	703	63	52	N	546	874101,34	6754742,51	0	64	52	N	236	20273	874199,22	6754502,47	0	2015	Temporaire journalier	0	
2015-01-01	N0019	492	64	52	N	236	874199,22	6754502,47	0	64	52	N	728	20765	874216,99	6754033,49	0	2015	Temporaire journalier	0	
2015-01-01	N0019	998	64	52	N	728	874216,99	6754033,49	0	65	52	N	719	21763	874429,13	6753405,95	0	2015	Temporaire journalier	0	
2015-01-01	N0019	1031	65	52	N	719	874429,13	6753405,95	0	66	52	N	761	22794	874999,25	6752870,71	0	2015	Temporaire journalier	3997	
2015-01-01	N0019	13339	66	52	N	761	874999,25	6752870,71	0	80	52	N	8	36133	886369,43	6749295,89	0	2015	Permanent horaire	5133	19,3
2015-01-01	N0019	16141	80	52	N	8	886369,43	6749295,89	0	0	70	N	0	52274	900704,64	6744482,6	0	2015	Temporaire journalier	5237	
2015-01-01	N0019	17916	0	70	N	0	900704,64	6744482,6	0	17	70	N	981	70190	916475,02	6738618,55	0	2015	Temporaire journalier	0	
2015-01-01	N0019	13036	17	70	N	981	916475,02	6738618,55	0	31	70	N	100	83226	928785,5	6736366,18	0	2015	Temporaire journalier	8888	
2015-01-01	N0019	2811	31	70	N	100	928785,5	6736366,18	0	33	70	N	900	86037	931370,17	6735589,73	0	2015	Temporaire journalier	18889	
2015-01-01	N0019	1264	33	70	N	900	931370,17	6735589,73	0	35	70	N	173	87301	932347,84	6734831,34	0	2015	Temporaire journalier	18889	
2015-01-01	N0019	874	35	70	N	173	932347,84	6734831,34	0	36	70	N	47	88175	932754,56	6734065,49	0	2015	Temporaire journalier	18889	
2015-01-01	N0019	3975	36	70	N	47	932754,56	6734065,49	0	39	70	N	1028	92150	935797,22	6731855,81	0	2015	Temporaire journalier	19444	
2015-01-01	N0019	1702	39	70	N	1028	935797,22	6731855,81	0	41	70	N	600	93852	937030,97	6730737,95	0	2015	Permanent horaire	25987	11,6
2015-01-01	N0019	55	41	70	N	600	937030,97	6730737,95	0	41	70	N	655	93907	937076,16	6730707,02	0	2015	Temporaire journalier	24437	
2015-01-01	N0019	1351	41	70	N	655	937076,16	6730707,02	0	43	70	N	0	95258	938278,63	6730043,38	0	2015	Temporaire journalier	24437	
2015-01-01	N0019	138	43	70	N	0	938278,63	6730043,38	0	43	70	N	138	95396	938417,91	6730062,2	0	2015	Temporaire journalier	24437	
2015-01-01	N0019	2050	43	70	N	138	938417,91	6730062,2	0	45	70	N	161	97446	940403,8	6729732,7	0	2015	Temporaire journalier	12436	
2015-01-01	N0019	3342	45	70	N	161	940403,8	6729732,7	0	48	70	N	500	100788	943492,25	6730779,56	0	2015	Temporaire journalier	8566	
2015-01-01	N0019	3973	48	70	N	500	943492,25	6730779,56	0	52	70	N	500	104761	946689,34	6732222,38	0	2015	Temporaire journalier	8566	
2015-01-01	N0019	16829	52	70	N	500	946689,34	6732222,38	0	68	70	N	1452	121590	960871,18	6737668,86	0	2015	Temporaire journalier	8566	
2015-01-01	N0019	515	69	70	N	0	960126,01	6738484,17	0	69	70	N	515	122105	960579,66	6738703,03	0	2015	Permanent horaire	16013	17,8
2015-01-01	N0019	4632	69	70	N	515	960579,66	6738703,03	0	74	70	N	200	126737	963862,31	6736705,19	0	2015	Permanent horaire	16013	17,8
2015-01-01	N0019	182	74	70	N	200	963862,31	6736705,19	0	74	70	N	382	126919	963922,13	6736536,37	0	2015	Permanent horaire	16013	17,8
2015-01-01	N0019	160	74	70	N	382	963922,13	6736536,37	0	74	70	N	542	127079	964098,4	6736538,59	0	2015	Temporaire journalier	0	
2015-01-01	N0019	10131	74	70	N	542	964098,4	6736538,59	0	84	70	N	300	137210	973097,37	6739253,46	0	2015	Temporaire journalier	0	
2015-01-01	N0019	2031	84	70	N	300	973097,37	6739253,46	0	86	70	N	309	139241	975012,43	6738597,19	0	2015	Temporaire journalier	5537	
2015-01-01	N0019	1052	86	70	N	309	975012,43	6738597,19	0	87	70	N	357	140293	976005,15	6738430,49	0	2015	Temporaire journalier	5537	
2015-01-01	N0019	5485	87	70	N	357	976005,15	6738430,49	0	92	70	N	900	145778	980371,76	6735794,8	0	2015	Temporaire journalier	5537	
2015-01-01	N0019	2078	92	70	N	900	980371,76	6735794,8	0	95	70	N	0	147856	982053,73	6734802,74	0	2015	Temporaire journalier	8233	
2015-01-01	N0019	1920	95	70	N	0	982053,73	6734802,74	0	96	70	N	980	149776	983748,95	6734040,49	0	2015	Temporaire journalier	8233	
2015-01-01	N0019	1388	96	70	N	980	983748,95	6734040,49	0	98	70	N	343	151164	985050,45	6733580,39	0	2015	Temporaire journalier	8233	
2015-01-01	N0020	1270	3	91	N	0	647848,45	6846535,17	0	3	91	N	1270	1270	647545,92	6845248,41	0	2015	Permanent horaire	109000	
2015-01-01	N0020	87	15	9	N	0	586510,61	6228243,71	0	15	9	N	87	1357	586483,17	6228187,44	0	2015	Temporaire journalier	0	
2015-01-01	N0020	470	15	9	N	87	586483,17	6228187,44	0	16	9	N	218	1827	586676,16	6227767,47	0	2015	Temporaire journalier	0	
2015-01-01	N0020	919	16	9	N	218	586676,16	6227767,47	0	17	9	N	190	2746	587491,89	6227375,59	0	2015	Temporaire journalier	0	
2015-01-01	N0020	808	17	9	N	190	587491,89	6227375,59	0	17	9	N	998	3554	588124,56	6226934,15	0	2015	Temporaire journalier	0	
2015-01-01	N0020	5	17	9	N	998	588124,56	6226934,15	0	18	9	N	0	3559	588127,17	6226930,01	0	2015	Temporaire journalier	0	
2015-01-01	N0020	3444	18	9	N	0	588127,17	6226930,01	0	21	9	N	444	7003	588611,35	6223520,62	0	2015	Permanent horaire	23225	5,4
2015-01-01	N0020	3629	21	9	N	444	588611,35	6223520,62	0	24	9	N	1071	10632	589296	6219979,97	0	2015	Temporaire journalier	0	
2015-01-01	N0020	4463	24	9	N	1071	589296	6219979,97	0	29	9	N	0	15095	588286,62	6216416,73	0	2015	Temporaire journalier	0	
2015-01-01	N0020	5779	29	9	N	0	588286,62	6216416,73	0	35	9	N	0	20874	587469,35	6211366,62	0	2015	Temporaire journalier	0	
2015-01-01	N0020	1345	35	9	N	0	587469,35	6211366,62	0	36	9	N	445	22219	587606,72	6210047,55	0	2015	Permanent horaire	16088	6,2
2015-01-01	N0020	3372	36	9	N	445	587606,72	6210047,55	0	39	9	N	1117	25591	587469,8	6206729,95	0	2015	Permanent horaire	16088	6,2
2015-01-01	N0020	65	39	9	N	1117	587469,8	6206729,95	0	40	9	N	0	25656	587460,19	6206668,04	0	2015	Permanent horaire	16088	6,2
2015-01-01	N0020	3500	40	9	N	0	587460,19	6206668,04	0	43	9	N	500	29156	588583,14	6203399,84	0	2015	Permanent horaire	19911	5,9
2015-01-01	N0020	400	43	9	N	500	588583,14	6203399,84	0	43	9	N	900	29556	588730,08	6203005,66	0	2015	Permanent horaire	14465	5,8
2015-01-01	N0020	593	43	9	N	900	588730,08	6203005,66	0	44	9	N	493	30149	588772,42	6202464,12	0	2015	Permanent horaire	14465	5,8
2015-01-01	N0020	8239	44	9	N	493	588772,42	6202464,12	0	52	9	N	732	38388	584690,88	6195802,55	0	2015	Permanent horaire	14465	5,8
2015-01-01	N0020	1846	52	9	N	732	584690,88	6195802,55	0	54	9	N	498	40234	585636,35	6194511,33	0	2015	Permanent horaire	14465	5,8
2015-01-01	N0020	3635	54	9	N	498	585636,35	6194511,33	0	57	9	N	732	43869	587744,1	6191671,66	0	2015	Permanent horaire	9236	5,4
2015-01-01	N0020	2595	57	9	N	732	587744,1	6191671,66	0	60	9	N	320	46464	589653,74	6189937,29	0	2015	Permanent horaire	9236	5,4
